index,account,page,postdate,tweet,link,comments,retweets,likes,views,replysource
155,"SERTIFIKAT/KARTU VAKSIN COVID","","unknown","hallo guys hati2 sama ini orang katanya ngurusin vaksin tp ternyata data yg d kaish itu palsu @ni putu oktayanti hati2 ya sama nomor yg itu …  hallo guys hati2 sama ini orang katanya ngurusin vaksin tp ternyata data yg d kaish itu palsu @ni putu oktayanti hati2 ya sama nomor yg itu …","https://www.facebook.com/groups/140600948245948/",0,0,0,-1,"NaN"
156,"SERTIFIKAT/KARTU VAKSIN COVID","","unknown","Info sertifikat vaksin Blum keluar pas dah vaksin","https://www.facebook.com/groups/140600948245948/",0,0,0,-1,"NaN"
157,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Prof vaksin ND lasota dengan ND hitchner apa bedanya?Prof vaksin ND lasota dengan ND hitchner apa bedanya?","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
158,"Diskusi dan Sharing Seputar Bayi","","unknown","Bunda disini ada anak nya yang kuning dan ga di vaksin hb0?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
159,"ADOPSI KUCING SOLO DAN SEKITARNYA","","unknown","Silahkan yang mau nerusin adop persia flatnose jantan umur dewasa 1,5 tahun , dari pada ga terawat sudah ful vaksin, tawar aja Wa 081325096866","https://www.facebook.com/groups/273405435676711/",0,0,0,-1,"NaN"
160,"Rottweiler Indonesia in New Normal Condition","","unknown","spesial kemerdekaan boskutak kasih harga murah masih ada 2 puppy betina siap di pinang tuannya.…  spesial kemerdekaan bosku tak kasih harga murah masih ada 2 puppy betina siap di pinang tuannya.…","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
161,"Beternak Bersama A.  Ilyas PhD (Kyoto Univ.)","","unknown","Kegunaan Vaksin ND IB:…","https://www.facebook.com/groups/585146982364618/",0,0,0,-1,"NaN"
162,"Diskusi dan Sharing Seputar Bayi","Julaeha Jueen Jac","unknown","Bund mohon info  …  BCG…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
163,"Rottweiler Indonesia in New Normal Condition","","unknown","Stambun vaksinJantan dan betinaYg pake pita betinaLokasi pwt 3juta sajaWa.me/+6282314029560 Lihat Lebih Sedikit Stambun vaksin Jantan dan betina Yg pake pita betina Lokasi pwt 3juta saja Wa.me/+6282314029560 Lihat Lebih Sedikit","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
164,"Diskusi dan Sharing Seputar Bayi","","unknown","Alumni Januari BB udah pada berapa Bun dan udah tahap vaksin apa....?Bayiku usia 4bulan lewat 10 hari dengan BB 5,6kg full asi makanya kecil dan Alhamdulillah udah lolos vaksin HB 0, bcg, dpt 1,2 dan 3 sama pcv 1 dan 2 Lihat Lebih Sedikit Alumni Januari BB udah pada berapa Bun dan udah tahap vaksin apa....? Bayiku usia 4bulan lewat 10 hari dengan BB 5,6kg full asi makanya kecil dan Alhamdulillah udah lolos vaksin HB 0, bcg, dpt 1,2 dan 3 sama pcv 1 dan 2 Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
165,"Rottweiler Indonesia in New Normal Condition","Grace Margareth Susanto","unknown","Anakan Rott Betina rasa jantanDob : 24.07Stambum vaksinRutin obat cacing dan no kutuSuper aktif dan energik…  Anakan Rott Betina rasa jantan Dob : 24.07 Stambum vaksin Rutin obat cacing dan no kutu Super aktif dan energik…  Yuhu... Betina rasa jantan... …  Yuhu... Betina rasa jantan... …","https://www.facebook.com/groups/333104143482242/",0,0,5,-1,"NaN"
166,"Rottweiler Indonesia in New Normal Condition","","unknown","Ready anakan rottweiler betinaDob : 24.07.25Stambum + vaksinNo kutuRutin obat cacing…  Ready anakan rottweiler betina Dob : 24.07.25 Stambum + vaksin No kutu Rutin obat cacing…","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
167,"Diskusi dan Sharing Seputar Bayi","","unknown","Bunda2 kalian vaksin bcg di umur BRP ??? Aku udah kelewat sebulan 6 hari .. kemarin pergi vaksin trnyata cuma ada di hari Senin di tempat ku","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
168,"Rottweiler Indonesia in New Normal Condition","","unknown","Rotweller betina stbm vaksin umur 8bln di jual sak kandange lok kertosonoAnak bianca Rotweller betina stbm vaksin umur 8bln di jual sak kandange lok kertosono Anak bianca","https://www.facebook.com/groups/333104143482242/",0,0,0,-1,"NaN"
169,"Info Vaksin Gratis","","unknown","Info yg bisa bikin vaksin booster Abang""","https://www.facebook.com/groups/725809851654492/",0,0,0,-1,"NaN"
170,"ADOPSI KUCING AREA JOGJA & SEKITARNYA","","unknown","LA jantan & betina lok Bantul sdh vaksin & obat cacing","https://www.facebook.com/groups/510387461341326/",0,0,0,-1,"NaN"
171,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun, kemarin anakku imunisasi ipv 2,anakku pilek tapi kata bidan kalau pilek saja nggak papa buat imunisasi pokok nggak ada demam, akhirnya di imunisasi, sampai rumah langsung ganti baju, minum sanmol drop 0.6ml tapi sore sampai sekarang panas masih di angka 38-39.masih dalam batas wajar atau harus ke dokter bun? Bun, kemarin anakku imunisasi ipv 2, anakku pilek tapi kata bidan kalau pilek saja nggak papa buat imunisasi pokok nggak ada demam, akhirnya di imunisasi, sampai rumah langsung ganti baju, minum sanmol drop 0.6ml tapi sore sampai sekarang panas masih di angka 38-39. masih dalam batas wajar atau harus ke dokter bun?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
172,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun di sini ada yang dedenya habis imunisasi DPT 3 GK Bun.Habis imunisasi ada panas GK bun. Anakku hari ini dpt 3..  sebelumnya dpt 1 Sama dpt 2 ada panas. Tapi panasnya tengah malam.Semoga nanti malam Dede gak panas kayak pas dpt 1 dan 2 Bun di sini ada yang dedenya habis imunisasi DPT 3 GK Bun. Habis imunisasi ada panas GK bun. Anakku hari ini dpt 3..  sebelumnya dpt 1 Sama dpt 2 ada panas. Tapi panasnya tengah malam. Semoga nanti malam Dede gak panas kayak pas dpt 1 dan 2","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
173,"Diskusi dan Sharing Seputar Bayi","","unknown","yg full imunisasi jangan mau yh berteman sama anak yg gk imunisasi, takutnya kena penyakit,,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
174,"Komunitas Anak Asli Pati","","unknown","info nya lur... ada gk yg anaknya imunisasi di rs / di spesialis anak, kira2 habis berapa yaa lur ?","https://www.facebook.com/groups/2971986433129490/",0,0,0,-1,"NaN"
175,"Diskusi dan Sharing Seputar Bayi","","unknown","ibu ibu mau tanya, kebetulan Sabtu kmaren anak saya imunisasi di posyandu, nahh tbtb harus di imunisasi, dan ku kira bakal di imunisasi pcv  yang buat usia 12 bulan ,ternyata imunisasi dpt lanjutan buat usia 18 bulan ,bahaya ga ya Bu anak saya baru 13 bulan, pas udah disuntik langsung Panass 2 hari kemudian sembuhh terus skrg sakitt lagi dan bekas suntikan nya masih bengkak banget","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
176,"Diskusi dan Sharing Seputar Bayi","","unknown","imunisasi yang bikin demam selain dpt apa ya? atau hanya dpt aja?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
177,"Curhatan Ibu Hamil dan Menyusui","","unknown","NYESEULL GARA” imunisasi DPT 1 anak q rewelll Kasian mana nangis kejer” itupun cuman 1 hari Tpi skrg ttp aja kena filek Knp sih harus ada imunisasi segala","https://www.facebook.com/groups/598090148300014/",0,0,8,-1,"NaN"
178,"Diskusi dan Sharing Seputar Bayi","","unknown","Mau tanya Bun imunisasi yang 18 bulan efeknya bikin demam ga ya bun?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
179,"Diskusi dan Sharing Seputar Bayi","","unknown","Anakku abis imunisasi dpt 1 demam + rewel dan aku hampir ajj bikin anakku berhenti bernafas karena keteledoran aku , minta saran bun biar ga rewel","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
180,"Diskusi dan Sharing Seputar Bayi","","unknown","Bengkak habis imunisasi dpt 3 kapan ya kempesnya, dlu dpt 1 dan 2 gak bengkak tapi demam dpt 3 gak demam tapi kakinya bengkak keras, setiap hari d kompres air hangat kadang dingin tapi belum ada perubahan, anaknya s aktif kaki nya aja jingkrak trs, nanti kapan ya kempesnya kira kira ini dpt nya tanggal 9 sampe sekarang belum kempes, malah di bekas pas suntik jarum nya sekarang kaya ada nanahnya sedikit, tapi gak tahu nanah atau bukan cuma bintik putih","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
181,"Curhatan Ibu Hamil dan Menyusui","","unknown","maaf Bun mau tanya ..imunisasi di DSA brapa?imunisasi di Bidan berapa?lupa dulu anak 1 lahiran dikampung,selang 4th lahiran anak k'2 di Depok aku gak tau.. maaf Bun mau tanya .. imunisasi di DSA brapa? imunisasi di Bidan berapa? lupa dulu anak 1 lahiran dikampung,selang 4th lahiran anak k'2 di Depok aku gak tau..","https://www.facebook.com/groups/598090148300014/",0,0,0,-1,"NaN"
182,"Diskusi dan Sharing Seputar Bayi","Imunisasi","unknown","Imunisasiada yang punya pengalaman kejar imunisasi gak?kata bidan posyandu di tempatku katanya gak ada kata terlambat buat imunisasi, selagi belum usia sekolah, karena saat usia sekolah, vaksinnya beda lagi katanyarencananya aku mau kejar imunisasi yang tertinggal bunalasan tertinggal waktu itu karena tiap jadwal posyandu kadang ada aja halangan (demam/bapil)","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
183,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun gimana ya caranya imunisasi DPT pada anak biar ngak demam apa imunisasi ke dokter aja ya kata teman2 aku kalo di posyandu kebanyakan anak nya demam klar imunisasi tapi kalo ke dokter ngak apa itu benar trus bayar nya brpa kira2 bunda2 yang Uda perna imunisasi DPT ke dokter","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
184,"Diskusi dan Sharing Seputar Bayi","","unknown","Bunda,kemarin anak saya sehabis imunisasi rotavirus,trs demam saya kasih tempra,sudah mendingan cuma setelah 1hari bab terus menerus itu kenapa ya bun,ada yang sama ngga,Bab trs cuma anak nya aktif bgt lemes nya kemarin sehabis imunisasi rotavirus aja.. gimana ya Bun","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
185,"Curhatan Ibu Hamil dan Menyusui","","unknown","Hari tadi anaku imunisasi dpt 2 aman kan Bun di sekaligusin lengkap gituDPT-HB-Hib 2POLIO TETES 3ROTAVIRUS (RV) 2…  Hari tadi anaku imunisasi dpt 2 aman kan Bun di sekaligusin lengkap gitu DPT-HB-Hib 2 POLIO TETES 3 ROTAVIRUS (RV) 2…","https://www.facebook.com/groups/598090148300014/",0,0,0,-1,"NaN"
186,"Diskusi dan Sharing Seputar Bayi","","unknown","Bunda2 jgn dibully ya ...Mau tny Klian Tim yg imunisasi anak atau gak ya ,,,,aku bulan depan mau imunisasi si kecil untuk yg kedua ,,,dgn tanggapan yg soal imunisasi dpt yg kata ny bikin anak demam aku jadi bingung,,,tolong kasih saran ny bunda ,,, Bunda2 jgn dibully ya ... Mau tny Klian Tim yg imunisasi anak atau gak ya ,,,,aku bulan depan mau imunisasi si kecil untuk yg kedua ,,,dgn tanggapan yg soal imunisasi dpt yg kata ny bikin anak demam aku jadi bingung,,,tolong kasih saran ny bunda ,,,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
187,"Diskusi dan Sharing Seputar Bayi","","unknown","Boleh Tau info Imunisasi DPT ke DSA itu biaya Brp?ada yg pernah imunisasi ke DSA?Boleh Tau info Imunisasi DPT ke DSA itu biaya Brp?ada yg pernah imunisasi ke DSA?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
188,"Diskusi dan Sharing Seputar Bayi","","unknown","Mau nanya Bun,apakah imunisasi pcv 3 itu buat demam??","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
189,"Diskusi dan Sharing Seputar Bayi","Habis imunisasi dpt 1","unknown","Habis imunisasi dpt 1Habis imunisasi dpt 1 ,ini di kasih apa ya biar bengkak kunjung hilang kemaren udah dikompres air dingin kaki satunya gak bengkak, tolong kasih saran bunda2","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
190,"Diskusi dan Sharing Seputar Bayi","","unknown","Bunda bunda imunisasi ipv bikin demam ga ya, anaku bntr lagi suntik dpt 3 sm ipv krn klewat sebulan harusnya pas 4 bulan udh bres per dptan tp kburu flu si bayinya.. Jd nanti dpt 3 sm ipv di usia 5 bulan","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
191,"Diskusi dan Sharing Seputar Bayi","","unknown","Kmrin ankku imunisasi dpt 2Demam dan kakinya itu bengkak agak kerasGmna caranya bunda spya gk bengkak Kmrin ankku imunisasi dpt 2Demam dan kakinya itu bengkak agak kerasGmna caranya bunda spya gk bengkak","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
192,"Diskusi dan Sharing Seputar Bayi","","unknown","Mau bagi tips buat anak"" bunda yang mau imunisasi DPT dan ga mau anaknya demam. Dari sebelumnya DPT 1 sampe 3 anakku kemarin alhamdulilah lolos meskipun yang pertama sedikit anget badannya tapi dpt 2 dan 3 tidak ada demam sedikit pun.langkah pertama sehabis pulang dari Posyandu sebisa mungkin harus minum parasetamol tentunya untuk pereda nyeri, setelah itu ambil handuk kecil/kaos dalam dan es batu kompres selama 30 menit dibekas suntikan. Langkah terakhir setelah kompres selama 30 menit oles Cessa di area suntikkan insya Allah setelah itu anak kalian ga akan demam atau panas badannya. Lihat Lebih Sedikit Mau bagi tips buat anak"" bunda yang mau imunisasi DPT dan ga mau anaknya demam. Dari sebelumnya DPT 1 sampe 3 anakku kemarin alhamdulilah lolos meskipun yang pertama sedikit anget badannya tapi dpt 2 dan 3 tidak ada demam sedikit pun. langkah pertama sehabis pulang dari Posyandu sebisa mungkin harus minum parasetamol tentunya untuk pereda nyeri, setelah itu ambil handuk kecil/kaos dalam dan es batu kompres selama 30 menit dibekas suntikan. Langkah terakhir setelah kompres selama 30 menit oles Cessa di area suntikkan insya Allah setelah itu anak kalian ga akan demam atau panas badannya. Lihat Lebih Sedikit","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
193,"Diskusi dan Sharing Seputar Bayi","","unknown","sharing dong bund pengalamannya gmn cara bersihin bisul after imunisasi BCG  anak aku stelah 2 bulan suntik akhirnya bisulnya nongol trus brusan pecah sndiri cm aku la…","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
194,"Diskusi dan Sharing Seputar Bayi","","unknown","Pagi bun, mau nanya apa bener kalo imunisasi bcg tapi ga ada bekasnya harus ulang lagi?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
195,"Curhatan Ibu Hamil dan Menyusui","Bun mau tanya nihhh","unknown","Bun mau tanya nihhhKalo imunisasi itu batas nya sampe umur berapa Terakhir anakku imunisasi campek diusia 9bulan Apakah di usia 1 tahun diimunisasi lagi? Soalnya pas terakhir imunisasi campek buk dokternya gak ada bilang suruh balik lagi di usia 1 tahun","https://www.facebook.com/groups/598090148300014/",0,0,0,-1,"NaN"
196,"Diskusi dan Sharing Seputar Bayi","","unknown","Bayi gk imunisasi Kareena....Bayi gk imunisasi Kareena....","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
197,"Diskusi dan Sharing Seputar Bayi","","unknown","bun mau tanyaa ini kan anak ku umur 2bulan 17hr  lg batuk pilek ,dan blm dpt 1 ,katanya dnger² kalo lg bapil jgn di imunisasi bnr ga si?tp semalem aku bawa anak ku ke DSA krn muntah2 trs sklian ku tanya boleh imunisasi pas anak lg bapil,kata dsa boleh aja ,tp aku takut juga ,baiknya gmn ya bun ,btw aku newmom banyak was was nya huhu bun mau tanyaa ini kan anak ku umur 2bulan 17hr  lg batuk pilek ,dan blm dpt 1 ,katanya dnger² kalo lg bapil jgn di imunisasi bnr ga si? tp semalem aku bawa anak ku ke DSA krn muntah2 trs sklian ku tanya boleh imunisasi pas anak lg bapil,kata dsa boleh aja ,tp aku takut juga ,baiknya gmn ya bun ,btw aku newmom banyak was was nya huhu","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
198,"Diskusi dan Sharing Seputar Bayi","","unknown","bunda² tim imunisasi anak atau tidak bund? koment ya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
199,"Diskusi dan Sharing Seputar Bayi","Yg awalnya deg2n ank mau imunisasi dpt,krna suami dinas d perantauan sndri,","unknown","Yg awalnya deg2n ank mau imunisasi dpt,krna suami dinas d perantauan sndri, Alhamdulillah akhirnya lolos imunisasi DPT 1,DPT 2 dan DPT 3 tanpa drama dan demam tinggi","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
200,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun kalau imunisasi di puskesmas bayar apa gratis ya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
201,"Sharing Tumbuh Kembang Anak Balita","","unknown","Bund sharing donk tips agar imunisasi dpt 1 ngak terlalu sakit dampaknya pada bayiHari ini anakku mau dpt 1 persiapan, bye bye viver, sanmol, sama cessa merah,, gimana tips agar bayi ngak terlalu berasa gitu pas habis imunisasi Mohon saran yg sudah lolos dpt 1 dan ngak banyak drama nya donk Bund sharing donk tips agar imunisasi dpt 1 ngak terlalu sakit dampaknya pada bayi Hari ini anakku mau dpt 1 persiapan, bye bye viver, sanmol, sama cessa merah,, gimana tips agar bayi ngak terlalu berasa gitu pas habis imunisasi Mohon saran yg sudah lolos dpt 1 dan ngak banyak drama nya donk","https://www.facebook.com/groups/282962616769375/",0,0,0,-1,"NaN"
202,"PEDULI IMUNISASI","","unknown","maaf dok mau tanya,anak sy kmarin hbs imunisasi 2 sekaligus dpt dan campak rubela usia 19 bulan,rewelnya bukan main dok,udah 2 hari tangan yg kanan bkas suntikan gk mau aktif gerak kayak biasanya,hanya yg kiri yg aktif,pdhal sy udh kompres air hangat,gimana dok biar anak sy tanganya cpt sembuh dan aktif lg.trimakasih","https://www.facebook.com/groups/117644952243619/",0,0,0,-1,"NaN"
203,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun, tolong dong gimana cara ngilangin trauma imunisasi,karna anak pertamaku dulu meninggal seminggu setelah imunisasi DPT, pdahal dia ga lgi sakit apapun, soalnya dulu di keterangan surat kemat*an dri RS gada sebabnya kenapa dan sekarang selalu diomelin bidan klo nggak imunisasi in anak ke 2,aku sama suami tuh trauma bun,,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
204,"GESAMUN - Gerakan Sadar Imunisasi","","unknown","Anak sejak bayi tidak pernah imunisasi.masuk sekolah TK/SDBiasanya ada imunisasiIbunya yg dulunya anti imunisasi  sekarang  membolehkan anaknya imunisasi karena gengsi dengan ibu"" yg lain.…  Anak sejak bayi tidak pernah imunisasi. masuk sekolah TK/SD Biasanya ada imunisasi Ibunya yg dulunya anti imunisasi  sekarang  membolehkan anaknya imunisasi karena gengsi dengan ibu"" yg lain.…","https://www.facebook.com/groups/312243985516765/",0,0,0,-1,"NaN"
205,"Diskusi dan Sharing Seputar Bayi","","unknown","Maaf bun mau sharing Imunisasi dpt 2 gimana yah cara siapa ya lolos. Dan pulang kompres lebih baik pake air hangat atau pakai air dingin bun soalnya si dedek bentar lagi dpt 2 . Takut banget sebenarnya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
206,"Diskusi dan Sharing Seputar Bayi","","unknown","imunisasi pcv itu efeknya bikin demam gak bun ? trmksh yg sdh mau bantu jawab","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
207,"ILMU TUMBUH KEMBANG ANAK","","unknown","JANGAN YA MAM YAASbenarnya ada prahara dan konspirasi apa sih yg mama tau di dunia medis terkait pemberian imunisasi ke anak? Aku pribadi smpai saat ini merasa tabu bgt lo kalo smpai tdk mengimunisasi anakku. Ya memang awal jadi ibu dulu rasanya sedih bgt kalo waktunya imunisasiin Kiano, karena setelah imuniasai terbitlah demam, rewel, akupun capek, nggk tdur, capek emosi, capek fisik, capek pikiran, di tanbah tdk punya pengalaman karena first time. Tapi walau keadaan demikian, tdk pernah terbesit dalam otakku untuk berhenti atau tdk mengimunisasi Kiano. Dan seiring jalannya waktu kita sbg org tua akan punya cara, obat, dantau gimana tepatnya menangani dan merawat anak kita kalo deman krn habis imuniasai. Yaaa benar aja, ternyata demam terparah Kiano hanya pada DPT 1, seterusnya demam karena imunisasinya hanya berlangsung semalam dan itupun tdk serewel DPT 1 pas malam harinya. Karena mnurutku aku sng mama sudah punya bekal pengalaman di DPT 1.Aku adalah tim mama mama yg wajib dan harus kasih imunisasi lengkap ke anakku. Mnurutku imunisasi itu hak anak untuk bisa hidup sehat. Kita tdk pernah tau bgaimana imunitas tubuh si kecil di masa mendatang saat kita sng mama tdk kasih imunisasi lengkap ke anak. Imunisasi juga tdk harus di posyandu aja mam, sepengetahuanku imunisasi di posyandu tuh fasilitas dri pemerintah, jadi mungkin efeknya bisa bikin bayi demam, tp demamnya masih tergolong aman. Kalo mama mama dirumah takut anakknya demam karena imunisasi, aku sarankan bisa untuk imunisasi yg paket premium gtu mam, biar tdk demam. Imunisasi mandiri di DSA dengan membayar biaya lbih tinggi pastinya, tdk gratis gitu aja sih infoku, klo ada infoku yg kurang tepat bisa komen ya mam. Terimakasih, smoga bermanfaat #fyp #viral #fbpro #jangkauanluas #bismillah #tipsaprenting #imunisasi #tipsimunisasi #imunisasibalita #imunisasilengkap #tipsparentingmodern #tipsparentingmasakini #tipsparentingnow #parentingbalita #parentingviral #parentingmudah #parenting—  merasa terberkati di Sida","https://www.facebook.com/groups/1185186252298406/",0,0,0,-1,"NaN"
208,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun kalian tim mana anak imunisasi atau tidak sama sekali...Bun kalian tim mana anak imunisasi atau tidak sama sekali...","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
209,"Diskusi dan Sharing Seputar Bayi","","unknown","Katanya ""Imunisasi hak anak"" tapi ada sebagian orang tua memilih untuk tidak imunisasi anaknya. Banyak yang takut dampak setelah imunisasinya. Bunda-bunda yg imunisasi …","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
210,"Diskusi dan Sharing Seputar Bayi","Gara Gara Benjolan Ini bikin!!!","unknown","Gara Gara Benjolan Ini bikin!!!Imunisasi pertama untuk bayi yaitu BCG kata bidannya stelah di imunisasi engga panas, cuma nanti akan ada timbul luka seperti nanah dibagian lengan,.,, Tapi setelah satu bulan engga timbul bekas cacar dilenganMalah ini ada timbul benjolan di ketiak  kalo dipegang nangisnya gak berhenti2 ya Allah kasihan bnget,,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
211,"PEDULI IMUNISASI","","unknown","Assalamu'alaikum dokIjin tanya anak saya sdh usia 13bulan blum imunisasi ipv1 dan 2 karna waktu itu habis tpi sdh campak(pas usia 10bln), dan diusia 11bulan ada jadwal imunisasi tidak saya ajak berangkat karna anak saya terkena DB hingga dirawat di RS, dan bulan kmrn ada jadwal tidak berangkat lagi karena pilek,  yang mau saya tanyakan apakah masih boleh di berikan imunisasi ipv1 dan 2 karna usianya sdh jauh sekali dari jadwal..  Terima kasih Assalamu'alaikum dok Ijin tanya anak saya sdh usia 13bulan blum imunisasi ipv1 dan 2 karna waktu itu habis tpi sdh campak(pas usia 10bln), dan diusia 11bulan ada jadwal imunisasi tidak saya ajak berangkat karna anak saya terkena DB hingga dirawat di RS, dan bulan kmrn ada jadwal tidak berangkat lagi karena pilek,  yang mau saya tanyakan apakah masih boleh di berikan imunisasi ipv1 dan 2 karna usianya sdh jauh sekali dari jadwal..  Terima kasih","https://www.facebook.com/groups/117644952243619/",0,0,0,-1,"NaN"
212,"Diskusi dan Sharing Seputar Bayi","","unknown","Infonya bunda kalo imunisasi DPT1 ke bidan kira2 bayar berapa?~","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
213,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun mau tanya KLO bayi pertama imunisasi nya ke puskesmas, apa bisa imunisasi selanj ke posyandu?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
214,"Diskusi dan Sharing Seputar Bayi","","unknown","bund anku setelah imunisasi dpt 1 sma pcv 1 pup terus kadang agak cair tpi ada butiran2 ny .. terus kadang kayak kecipirit terus agak rewel karena perutnya kyk gak enak sebaik nya gimana ya bund ? bund anku setelah imunisasi dpt 1 sma pcv 1 pup terus kadang agak cair tpi ada butiran2 ny .. terus kadang kayak kecipirit terus agak rewel karena perutnya kyk gak enak sebaik nya gimana ya bund ?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
215,"Diskusi dan Sharing Seputar Bayi","Sharing bund lolos dpt1,2,3 biar TDK terlalu rewel...","unknown","Sharing bund lolos dpt1,2,3 biar TDK terlalu rewel...Adek Elkeenan habis Imunisasi DPT1...semoga tidak rewel .....Sudah di olesi cessa, minum Paracetamol, dikompres air anget dibagian y dicuntek....#imunisasi#dpt1","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
216,"GESAMUN - Gerakan Sadar Imunisasi","","unknown","Assalamualaikum ingin bertanya anak saya kelas 2 sd kebetulan kemarin tidakIkut imunisasi bias DT karena batuk pilek . Seandainya ingin ikut susulan dimana ya bun? Apakah masih bisa selain program sekolah mengingat vaksin tetanus sangat penting.Terimakasih Assalamualaikum ingin bertanya anak saya kelas 2 sd kebetulan kemarin tidak Ikut imunisasi bias DT karena batuk pilek . Seandainya ingin ikut susulan dimana ya bun? Apakah masih bisa selain program sekolah mengingat vaksin tetanus sangat penting. Terimakasih","https://www.facebook.com/groups/312243985516765/",0,0,0,-1,"NaN"
217,"Diskusi dan Sharing Seputar Bayi","","unknown","Bun kalau bekas suntikan imunisasi bengkak,agak meras terus keras itu gmna yaa normal nggak,?? Pdahal pulang imunisasi ak kompres air dingin trs pas bengkak udh aku kompres air anget ,udh ak kasih minyak tawon juga,tp masih keras,,,","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
218,"Diskusi dan Sharing Seputar Bayi","Baby sya umur 2 bulan","unknown","Baby sya umur 2 bulanHabis imunisasi dpt 1 sharing2 dong bunda biar gk rewel , 4 jam yg lalu setelah imunisasi obatnya sudah mulai bereaksi dan mulai rewel baby nya","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
219,"Sharing Tumbuh Kembang Anak Balita","","unknown","Bengkak kelenjar setelah imunisasi BCG!!!!!Abis BCG umunya engha aada drama panas ato anget,, tapi sebulan kemudian kejadian tak pernah dibayangkan terjadi pada bayiku…  Bengkak kelenjar setelah imunisasi BCG!!!!! Abis BCG umunya engha aada drama panas ato anget,, tapi sebulan kemudian kejadian tak pernah dibayangkan terjadi pada bayiku…","https://www.facebook.com/groups/282962616769375/",0,0,0,-1,"NaN"
220,"Komunitas Anak Asli Pati","","unknown","Info lur bidan di pati yg melayani imunisasi dpt2 dan polio tetes , dikarenakan kalau di puskesmas atau posyandu sering kosong .. area pati kota nggih ..","https://www.facebook.com/groups/2971986433129490/",0,0,0,-1,"NaN"
221,"Diskusi dan Sharing Seputar Bayi","","unknown","Numpang nanya Bun. Imunisasi 1 tahun apakah efeknya panas ya?Numpang nanya Bun. Imunisasi 1 tahun apakah efeknya panas ya?","https://www.facebook.com/groups/759878459543655/",0,0,0,-1,"NaN"
