index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
213,immunize.ca,2025-10-14T22:00:15.000Z,"Informative factsheet from Immunize Canada | Rubella: What you need to know | https://immunize.ca/sites/default/files/Resource%20and%20Product%20Uploads%20(PDFs)/Products%20and%20Resources/Rubella/rubella_factsheet_web_e.pdf #rubella #MMR #VaccinesWork #VaccinesSaveLives #GetImmunized",https://www.instagram.com/p/DPzj1oBjTgB/,0,0,5,-1,NaN
214,novalab_cmhbdg,2025-10-13T00:25:50.000Z,"Halo Sobat Nova..   Tau gak sih, penyebab dan gejala infeksi campak .  Yukk simak penjelasannya  #novalaboratorium #novalab #hidupsehat #medicalcheckup #infeksivirus #campak #rubella #laboratoriumklinik #laboratorium #medik #laboratoriummedis #homevisit #homehealthcare #visitinghome #homevisits #cekkesehatan #deteksidini #checkup #homeservice #medicallab",https://www.instagram.com/p/DPuq7wGEtEI/,0,0,3,-1,NaN
215,islandhospital,2025-10-11T02:30:45.000Z,"Once again, Island Hospital is delighted to collaborate with the Ministry of Health Malaysia (KKM) in supporting the Measles and Rubella (MR) Supplementary Immunisation Programme, held recently at our Health Screening Centre.  This marks our second session in the initiative, which continues to align with the World Health Organization’s (WHO) efforts to protect children from preventable diseases. The programme offers free vaccination for children aged 6 months to 59 months (5 years old), ensuring early and lasting protection for a healthier tomorrow.  We remain committed to supporting national public health initiatives and doing our part to safeguard the wellbeing of our community.  #IslandHospital #YourHealthcarePartner #IHHHealthcareMalaysia #FlagshipMedicalTourismHospital #PublicHealth #ChildHealth #VaccinationMatters #Immunisation #HealthyKids #PreventiveCare #CommunityHealth #ProtectTheFuture #Measles #Rubella #StopTheSpread #KementerianKesihatanMalaysia #WorldHealthOrganization",https://www.instagram.com/p/DPpvo7gklSJ/,1,0,71,-1,NaN
216,englishwithchimnaz,2025-10-10T16:48:14.000Z,"#englishteacher #englishlanguage #englishlearning #grammar #vocabulary #words #viral #diseases #infection #measles #chikenpox #rubella #mumps #textposts #ingilisdilihazırlığı #ingilisdili #ingilisdilikursları #qrammatika #söz #lüğət #dilöyrənmək #xəstəlik #virus #infeksiya #infection #medicine #medicaltext  #tibbi",https://www.instagram.com/p/DPos-dVDLKM/,0,0,5,-1,NaN
217,_bukenzio,2025-10-12T14:01:51.000Z,"💉Day 6 of 10 MR Vaccination Drive💃🏻🥰Vaccinating more children — together we’re building community immunity against Measles and Rubella 🥰   #vaccination #MR #Sunday  #healthychildrenbrightfuture #measles #rubella #measlesrubellafreenaija #integratedcampaign #oysphcb #phc #healthyliving",https://www.instagram.com/p/DPtjhlXCHqV/,0,0,2,-1,NaN
218,ifa.org.au,2025-10-15T01:00:25.000Z,"If you travel outside #Australia, you may get sick from a number of diseases that #vaccination can prevent. Travellers can bring these diseases into Australia when they return and cause disease outbreaks.  You should always ask your doctor or travel health clinic about vaccinations before you travel.  Your immunity to some diseases may have changed or reduced with time – you may need a #booster.  Viral #encephalitis is an inflammation of the brain caused by a virus. Some viral diseases, such as #measles and #rubella, can also progress to involve inflammation of the brain. Other micro-organisms, such as bacteria, fungi and parasites, are capable of triggering encephalitis, but viruses – particularly the group known as enteroviruses – are the leading cause.",https://www.instagram.com/p/DPz4e08DUMY/,0,0,2,-1,NaN
219,novalaboratorium,2025-10-13T00:28:50.000Z,"Halo Sobat Nova..   Tau gak sih, penyebab dan gejala infeksi campak .  Yukk simak penjelasannya  #novalaboratorium #novalab #hidupsehat #medicalcheckup #infeksivirus #campak #rubella #laboratoriumklinik #laboratorium #medik #laboratoriummedis #homevisit #homehealthcare #visitinghome #homevisits #cekkesehatan #deteksidini #checkup #homeservice #medicallab",https://www.instagram.com/p/DPurRzPE_md/,0,0,1,-1,NaN
220,learning_with_dr.emi,2025-10-17T15:07:18.000Z,"For the last 2 weeks, our Lives have had one goal: Prevention = Protection. 🛡️  We're back tomorrow to talk all things Measles & Rubella vaccines! 💉 Got questions?Drop them below! Set a reminder and we'll see you there!👇  #PreventionIsProtection #Measles #Rubella #VaccinesWork #HealthTips #PublicHealth #InstagramLive #MeaslesRubellafreenaija #MRvaccine4Nigeria  #MRvaccineinRivers  #C-wins",https://www.instagram.com/p/DP6i_UTiJEg/,2,0,19,-1,NaN
221,biologi_bhaknus,2025-09-26T23:29:37.000Z,"X FA 1 #rubella",https://www.instagram.com/p/DPFXyAqkuks/,0,0,0,-1,NaN
222,pigeonsloversofallkinds,2025-10-24T12:03:18.000Z,"Rubella 🕊️🥰 By  @my_rare_colored_racing_pigeons   R  U  B  E  L  L  A  #rubella #rubellapigeon #color #pigeon  #palomas #birds #animals #fblifestyle #tauben #duiven #kabootar #güvercin #birdlife",https://www.instagram.com/p/DQMPfvXjNKt/,0,0,207,-1,NaN
223,nimlamk,2025-10-19T21:11:34.000Z,"day 2 supervision for measle and rubella campaign in bassa LGA plateau State.  #National Primary Health Care Development Agency (NPHCDA)  #PFMO_NG  #vaccinateYourChild #Measle #Rubella #PlateauBassa",https://www.instagram.com/p/DQAWRGnDAiy/,0,0,2,-1,NaN
224,who.searo,2025-10-14T09:52:29.000Z,"#Nepal 🇳🇵 was awarded at #RC78 for eliminating #rubella — a disease associated with birth defects, still births and more.  Dr Tedros Adhanom Ghebreyesus, WHO Director-General, and Dr Catharina Boehme, Officer-in-Charge, WHO South-East Asia, presented the award.   #RubellaElimination #HealthForAll #WHOSEARO #PublicHealth",https://www.instagram.com/p/DPyQkb0FPSz/,0,0,87,-1,NaN
225,debunkers_2005,2025-10-13T13:48:05.000Z,"Cool people get vaccinated 💉🦠😎 #getvaxed #debunkerz #fakenews #autismawareness #mmr #mumps #measels #rubella #science #tcd #radiationtherapy #peq for more information please visit https://www2.hse.ie/conditions/mmr-vaccine/ https://www2.hse.ie/conditions/autism/about-autism/autism/ https://www.nature.com/articles/4001181 https://www.hse.ie/eng/health/immunisation/hcpinfo/othervaccines/rubella/ http://acpjournals.org/doi/full/10.7326/M18-2101",https://www.instagram.com/p/DPwGvogjMU9/,10,0,8,-1,NaN
226,pale.bluehome,2025-10-17T12:07:09.000Z,"💉💪🌊 Measles and rubella have been eliminated in Japan and Pacific island countries! Through public health initiatives and efforts to deliver vaccines to island communities across geographic and logistic barriers, the 21 countries in the WHO’s Western Pacific region and Japan have proven remarkable progress in this achievement. While access to health services must continue to be addressed to sustain these gains, this development is still a step towards protecting children and communities against these preventable diseases!  https://buff.ly/LJGmINc  #measles #rubella #vaccinessavelives #publichealth #vaccination #vaccines #virology #immunity #health #childrenshealth #infectiousdisease #infectiousdiseases",https://www.instagram.com/p/DP6OXMgCCw-/,0,0,0,-1,NaN
227,sonamm_patel,2025-10-10T14:19:42.000Z,"Non verbal doesn't mean non- feeling  Non verbal doesn't mean non-understanding  Non verbal doesn't mean non- functioning   Non verbal just means there's another way to communicate, there's another way to express and another way to understand.   #autism #adhd #autismmom #rubella #congenitalrubellasyndrome #specialneedsparenting #specialneedskids #specialneedsmom #nonverbalcommunicationskills",https://www.instagram.com/p/DPob-nOAQZB/,47,0,3,-1,NaN
228,healthnika,2025-10-21T14:31:19.000Z,"#GatesFoundation backs Kaduna’s #measles, #rubella campaign https://healthnika.com/2025/10/21/gates-foundation-backs-kadunas-measles-rubella-campaign/",https://www.instagram.com/p/DQEyCXniLRD/,0,0,0,-1,NaN
229,_bukenzio,2025-10-09T16:35:49.000Z,"💉Its another Immunization Day 💃🏻🥰Vaccinating more children — together we’re building community immunity against Measles and Rubella 🥰   #vaccination #MR #healthychildrenbrightfuture #measles #rubella #measlesrubellafreenaija #integratedcampaign #oysphcb #phc #healthyliving",https://www.instagram.com/p/DPmGwq3CHxG/,0,0,7,-1,NaN
230,rumahbersalinberuntung,2025-10-09T23:00:49.000Z,"💉SUNTIKAN VAKSIN PERCUMA💉  Pusat Rawatan AMC akan bekerjasama dengan Klinik Ibu & Anak Bukit Sentosa, PKD Hulu Selangor untuk Program Vaksin Campak & Rubella Tambahan (MRSIA) 💉  👉 Program ini untuk kanak-kanak yang lahir antara 1 Ogos 2020 – 31 Januari 2025.Tujuan utama vaksin ini ialah untuk melindungi anak-anak kita daripada wabak campak dan rubella yang semakin meningkat di Malaysia.  📅 10 Oktober 2025 (Jumaat) 🕘 9.00 pagi – 4.00 petang 📍 Pusat Rawatan AMC  Kami sangat menggalakkan ibu bapa untuk bawa anak bagi menerima suntikan vaksin tambahan ini bagi memastikan perlindungan imunisasi lengkap ❤️  Sila buat pendaftaran di pautan link berikut:  Link Pendaftaran Program Vaksin Campak & Rubella Tambahan (MRSIA) 💉 https://forms.gle/Ssh89yMAkKUhPfFQ6  📞 Untuk Pertanyaan Lanjut: 📱 +60 17-328 0918 | +60 11-3554 1910 📍 Lokasi: Bukit Sentosa, Rawang, Selangor 📍 Alamat Penuh: No. 43 & 45, Jalan Orkid 2B, Seksyen BS2, Bukit Sentosa, 48300 Rawang, Selangor  #PusatRawatanAMC #KKM #VaksinMR #MRSIA #KesihatanAnak #ImunisasiTambahan #CegahCampak #Rubella #HuluSelangor #pusatscannomborsatuhuluselangor",https://www.instagram.com/p/DPmy0bDDs_K/,0,0,1,-1,NaN
231,msagz99,2025-10-11T19:46:46.000Z,"My pretty girl. #ruby #ruru #ru #rubella #labrador #blacklabsofinstagram #blacklabrador #dogs #eye #almondeyes #pooches #mygirl",https://www.instagram.com/p/DPrmNARkiJQ/,0,0,12,-1,NaN
232,pigeonsloversofallkinds,2025-10-12T02:03:20.000Z,"By Remzi Vatansever  W  X  .  #fblifestyle #pigeon #rubella #rubellapigeon #reduced  #spread #paloma #palomas #piccioni #güvercin #kabootar #duif",https://www.instagram.com/p/DPsRTBvjSBS/,0,0,237,-1,NaN
233,learning_with_dr.emi,2025-10-10T15:03:27.000Z,"It's Here! The FREE MR Vaccine & A Live Session Just For You. ❤️   Over the past few months, we've been on a mission: to keep our kids safe from Measles and Rubella. We've talked about the risks, and most importantly, the power of vaccination to prevent them.   The great news? The MR vaccine is now available for FREE in all our health centers! 🎉   We know you might have questions, and you may have heard some confusing things. That's why we're going LIVE!   We're sitting down to answer EVERYTHING: ➡️Is the vaccine safe? ➡️Why does my child need it? ➡️Let's bust those scary myths together!   No question is too small. We're here to give you the facts, so you can make the best decision for your child's health.   Mark your calendar and join the conversation! 📅 Saturday, 11th October, 2025 ⏰7:00 PM 📍Instagram Live  Let's protect our future, together.   #ProtectOurKids #VaccinesSaveLives #Parenting #HealthTalk #Measles #Rubella #AskTheExpert",https://www.instagram.com/p/DPog_BYiAvT/,1,0,14,-1,NaN
234,bplabline,2025-10-17T12:00:06.000Z,"🌍 U.S. Measles Cases Hit a 33-Year High  As of October 2025, the CDC reports 1,596 confirmed cases of measles across 42 jurisdictions — the highest count in over three decades.  📍 South Carolina has quarantined 153 unvaccinated students for 21 days after school-based exposure, with 16 confirmed cases statewide — all unvaccinated. Similar outbreaks in Texas and New Mexico led to hundreds of infections and multiple deaths.  At BP LabLine, we’re helping labs and health agencies respond faster with accurate, rapid molecular diagnostics.  🔬 Measles & Rubella Viruses qPCR Kit • Dual-target detection for Measles and Rubella • High sensitivity & specificity • Internal control for validated results • Ideal for surveillance & outbreak testing  💡 Order now: Measles & Rubella Viruses qPCR Kit  https://bplabline.com/products/measles-and-rubella-viruses-real-time-pcr-kit  📦 $360 / 50 tests • Ships in 1–3 days for in-stock orders  #BPLabLine #Measles #Rubella #qPCR #PublicHealth #MolecularDiagnostics #DiseaseSurveillance #Epidemiology #InfectiousDiseases #HealthInnovation",https://www.instagram.com/p/DP6NjqHlDvY/,1,0,0,-1,NaN
235,fishe_ng,2025-10-19T16:01:39.000Z,"Benue Govt Vaccinates 300 Yelewata IDPs Against Measles And Polio  The #BenueStateGovernment has vaccinated more than 300 children at the temporary Internally Displaced Persons (#IDPs) camp housing displaced residents from #Yelewata against measles, #rubella, and #polio. Read more:https://news.gofishe.com/benue-govt-vaccinates-300-yelewata-idps-against-measles-and-polio/",https://www.instagram.com/p/DP_yzFzDIJd/,0,0,0,-1,NaN
236,medquizzone,2025-10-18T18:26:09.000Z,"Rubella (German Measles) — a mild viral illness that can have serious consequences if contracted during pregnancy 🤰  It spreads via respiratory droplets 💨 and presents with a low-grade fever, rash starting on the face spreading to the trunk, and posterior cervical lymphadenopathy.  💡 Prevention is key — MMR vaccination protects against Rubella! 💉  👩‍⚕️ Stay informed. Stay protected.  👉 Follow @medquizzone for more medical insights and visual learning! . . . . . . . . #rubella #germanmeasles #infectiousdiseases #rash #clinicalmedicine #usmle #plab #medquizzone #viralrash #mmrvaccine #pediatrics #publichealth #medicaleducation #medicalstudents #usmlestep1 #doctorlife #medicos #medstudy #pathology #preventivedisease",https://www.instagram.com/p/DP9eipfguBj/,1,0,92,-1,NaN
237,insideout.homeopathy,2025-10-21T18:00:59.000Z,"🌱 Within homeopathy we support the process, in a healthy, stable condition within our home.   Aconite, pain in the eyes, rashes that itch and burn, thirsty for cold water, worse for warmth and better for fresh air and for uncovering   Apis, worse for heat and pressure, the rash is slow to develop or is suppressed better in general for fresh air and cold drinks   Belladonna, fever may see signs of delirium, or even convulsions, sore throat and dry nose, the rash can come quickly and eyes can be very sensitive to light and throbbing head aching   Gelsemium, slower onset of symptoms, cough and coryza, can hardly move, and rash is itchy hot and dry   Morbillinum, this is the nosode and this can be used and a prophylactic (preventative aka the homeopathic 💉)  Merc sol, rhus tox, carbo veg, pilocarpus, calc carb, bryonia, arsenicum, plus many more that can help support the body, the essence is the whole child; what's presenting for them, how they are mentally and emotionally what the rash looks like etc will reflect the chosen remedy.   This is not Medical advice, this is information on MMR, how our bodies work and homeopathic perspective to help support the process.   Katie 🌱   #rash #measles #apis #bryonia #fever #mumps #rubella #morbillinum #gelsemium #lachesis #arsenicum #mercsol",https://www.instagram.com/p/DQFKC5ikuJz/,0,0,3,-1,NaN
238,health.academy.online,2025-10-17T09:40:23.000Z,"Understanding the 4T’s of Rubella Vaccination has dramatically reduced cases of rubella across the UK and worldwide, but maintaining high levels of immunity remains essential. While rubella most often causes mild illness, infection during pregnancy can have devastating effects on the developing baby, reminding us why ongoing awareness and vaccination are so important.  At Health Academy, we use the 4T’s Framework to help break down the key facts about vaccine-preventable diseases covered in the UK immunisation schedule:  🔹 Type 🔹 Transmission 🔹 Threat 🔹 Treatment & Prevention  Let’s explore rubella using this approach. ✨ Read the full blog here: https://healthacademyonline.co.uk/understanding-the-4ts-of-rubella/ 📺 Subscribe to our YouTube channel for free training videos & health updates: https://www.youtube.com/@healthacademyuk #Rubella #MMR #VaccinesWork #HealthAcademyUK #PublicHealth #NurseEducation #CPD #4TsFramework #Immunisation #VaccineAwareness #InfectionPrevention",https://www.instagram.com/p/DP59k1xDIP0/,0,0,1,-1,NaN
239,raaonline_medinfopedia,2025-10-07T11:31:53.000Z,"Lecture Update in General Medicine - RNA Viral Infections Part 5 - Ebola & Marburg Viruses by Dr. K. Adhiti on RAAONLINE App.   For more Details Contact: +91-9994994266  #raaonline #freelecture #rapidrevision #lectureupdate #rubella #medicianaexamlectures #medicinenotes #medicalupdates  #medicine #medicalstudent #medicaleducation #RNA #measles #medicine_knowledge #infectiousdisease #viralinfections  #ebola #marburg #viruses",https://www.instagram.com/p/DPgaYxVj9P_/,0,0,15,-1,NaN
240,pigeonsloversofallkinds,2025-10-03T06:05:28.000Z,"The latest production of Mr. Eduard Vâjâiac , who I consider the king of pigeon color production 👑🕊️🖍️🎨 🕊️👌 : Gimpel Bronze & Ember & Pale & Toy Stencil & het Frill Stencil & het Rubella  #king #pigeon #pigeons #color #colors #art #gimpel #bronze #fblifestyle #ember #pale #toystencil #frillstencil #stencil #rubella #paloma #dove #porumbei #romania",https://www.instagram.com/p/DPVh2oGDGcF/,1,0,388,-1,NaN
241,beritabongkah,2025-10-02T05:14:40.000Z,"Waktu pelaksanaan imunisasi vaksin Measles Rubella (MR) tinggal tiga bulan lagi, namun capaian di Kabupaten Jombang, Jawa Timur masih belum maksimal. Hingga awal Oktober, sebagian target imunisasi masih berada di bawah 50 persen.   Berdasarkan data Dinas Kesehatan, vaksin MR pertama ditargetkan menyasar 19.855 bayi usia 9 bulan. Hingga kini, 17.364 bayi sudah mendapat imunisasi atau setara 72 persen.   Untuk MR kedua yang menyasar 19.931 bayi usia 18 bulan, capaiannya baru 9.599 bayi atau 48 persen.   Sementara itu, MR ketiga bagi 19.032 siswa kelas 1 SD sudah mencapai 88 persen, dengan jumlah penerima 16.775 siswa.  Hexawan juga menjelaskan, vaksin MR sangat penting untuk meningkatkan kekebalan tubuh anak, khususnya balita yang rentan terhadap virus campak dan rubella.  “Vaksin MR dapat diberikan di pos imunisasi atau posyandu, juga di puskesmas, maupun sekolah untuk anak usia sekolah,” jelasnya.  Dinas Kesehatan mencatat hingga Mei 2025 ada dua anak terpapar campak dan dua anak terpapar rubella. Untuk mencegah penyebaran lebih luas, pihaknya melakukan sweeping dan imunisasi kejar.  Ke depannya harus diperbaiki biar tidak ada yang terpapar.  Selengkapnya di bongkah.id  ------ #kesehatan #imunisasi #vaksinasi #vaksinmeaslesrubella #viruscampak #viruscampakrubella #rubella #dinkesjombang #pemkabjombang #beritajombang #beritabongkah @dinkes.jombang",https://www.instagram.com/p/DPS3Po4kcaO/,0,0,2,-1,NaN
242,your_local_epidemiologist,2025-10-07T21:49:16.000Z,"A lot of people have genuine questions about routine vaccines. Between headlines, politics, and fear, it can be hard to find nuanced answers.  So we put this together to answer some of the biggest questions we hear: ✔️ Did sanitation and nutrition, not vaccines, really stop measles? ✔️ Why do we require vaccines for diseases that aren’t even endemic here anymore, like rubella? ✔️ Do the benefits of measles vaccination still outweigh the risks, given today’s low case counts? ✔️ Why does every U.S. baby get the hep B vaccine, even if their family seems “low risk”? ✔️ Why does the U.S. recommend universal vaccination when other countries target only certain groups?  Bottom line: vaccines are often victims of their own success. They’ve quietly prevented infections, disabilities, and deaths we no longer see. They remain one of the strongest public health protections we have.  We can’t reiterate this enough: Parents don’t need fear. They deserve clarity, nuance, and empowerment to make the best choices for their families.  Want the in-depth answers to these questions? Comment “VaccineFAQ” and we’ll send the full newsletter your way. Plus, gain access to a PDF version of the top 14 FAQs on routine vaccinations by upgrading to a paid newsletter subscriber!  Love, @your_local_epidemiologist & @kmpanthagani   #flu #rubella #RSV #MMR #measles",https://www.instagram.com/p/DPhhCtWCbwS/,7,0,262,-1,NaN
243,aquatreattherapy.id,2025-10-04T01:56:17.000Z,"Bukan cuma segar, ternyata air kelapa punya segudang manfaat untuk wanita!  Mulai dari kulit glowing, pencernaan lancar, sampai bantu jaga berat badan. Siapa nih yang rutin minum air kelapa? 🙋‍♀️✨  #manfaatairkelapa   Kontak Info:  (0274) 384513 (Kantor) 0813 2883 5677 (Ibu Andar) 0821 3867 6264 (Mbak Nuri) 0896 6944 4387 (mba Diyah)  #Aquatreattherapy #Aquatreattherapyindonesia #AQTI  #TORCH #TORCHdanSolusinya  #Tokso #rubella",https://www.instagram.com/p/DPXqIZ5iSaZ/,0,0,13,-1,NaN
244,thehealingtouch1,2025-09-30T12:09:09.000Z,"6️⃣ Classic Disease  . . . #thehealingtouch1 #nursingstudent #aiimsdelhi #nurses #bscnursing #nursing #norcet #nurselife #neetstudents #mbbs #pharmacy #dmlt #bds #medicalstudent #norcet #AIIMS #nursing #gnm #anm #bsc #bscnursing #physiotherapy #labtechnician #hospitals #trending #viral #viralreel #disease #measlesoutbreak #rubella",https://www.instagram.com/p/DPOdFlvgTke/,0,0,3,-1,NaN
245,atomturba,2025-09-30T11:39:59.000Z,"Training Personnel in Preparation for Measles-Rubella Vaccine Campaign.  This Tuesday, 30th September 2025, health workers and recorders begin training at Nizamiya primary school zuru.  The training which aims at Measles-Rubella Vaccine campaign scheduled to commence from October 6, will educate health and recorders on how to effectively carry out the exercise.  Stay tuned ✍️✍️  #rubella  #UNICEF  #primaryhealthcare  #vaccine  #PolioEradication",https://www.instagram.com/p/DPOZv_UDHCf/,9,0,34,-1,NaN
246,raaonline_medinfopedia,2025-10-08T06:47:37.000Z,"Lecture Update in General Medicine - HIV Part 2 - Clinical Features & Sraging Part 1B, 1C, 1D, 1E, 1F by Dr. K. Adhiti on RAAONLINE App.   For more Details Contact: +91-9994994266  #raaonline #freelecture #rapidrevision #lectureupdate #rubella #medicianaexamlectures #medicinenotes #medicalupdates #medicalstudent #medicaleducation #medicine_knowledge #medicine #infectiousdisease #HIV",https://www.instagram.com/p/DPiepr1Dwmi/,0,0,17,-1,NaN
247,dalhatoo,2025-10-04T19:01:02.000Z,"💉 Why do we vaccinate children against Rubella instead of women?  👶 Children may not get very sick, but they can unknowingly spread rubella to pregnant women. 🤰 For pregnant women, rubella is dangerous — it can cause miscarriage or serious birth defects. 🛡️ By vaccinating children, we stop transmission early, build herd immunity, and protect future mothers and babies.  ✅ Childhood MR vaccine = lifelong protection. ❌ Rubella vaccine is unsafe during pregnancy, so women can’t be the main focus.  👉 Protect kids today, protect mothers tomorrow.  #Rubella  #Vaccination  #PublicHealth",https://www.instagram.com/p/DPZfZ24Dj65/,0,0,0,-1,NaN
248,fct.phcb,2025-10-02T18:12:54.000Z,"Health Educators @ Vision Fm for a live interactive radion discussion to sensitize FCT residence on the forthcoming coming Integrated Vaccination Campaign.#Measles#Vaccination#Rubella",https://www.instagram.com/p/DPUQTn5DG48/,1,0,8,-1,NaN
249,omeyhochiendai,2025-09-30T23:53:05.000Z,"Hiểu rõ triệu chứng và cách chăm sóc trẻ bị sởi, rubella 👉 https://ome.edu.vn/khoa-hoc/huong-dan-theo-doi-va-cham-soc-benh-phat-ban-o-tre-soi-va-rubella  #Sơi #Rubella #SucKhoeTreEm #OMEVietNam",https://www.instagram.com/p/DPPtpWdkrjN/,0,0,0,-1,NaN
250,fct.phcb,2025-10-08T15:01:38.000Z,"Amac flag off of the 8th to 16th  October 2025 Integrated Vaccination Campaign @Aleita Primary school, kabusa Ward . In attendance is the  D G NPHCDA  Dr. Muyi Aina,the Executive Secretary FCT PHCB and other Partners .#Rubella#measles#vaccination",https://www.instagram.com/p/DPjXL-rDGtO/,0,0,35,-1,NaN
251,pusatrawatanamc,2025-10-08T23:45:41.000Z,"💉SUNTIKAN VAKSIN PERCUMA💉  Pusat Rawatan AMC akan bekerjasama dengan Klinik Ibu & Anak Bukit Sentosa, PKD Hulu Selangor untuk Program Vaksin Campak & Rubella Tambahan (MRSIA) 💉  👉 Program ini untuk kanak-kanak yang lahir antara 1 Ogos 2020 – 31 Januari 2025.Tujuan utama vaksin ini ialah untuk melindungi anak-anak kita daripada wabak campak dan rubella yang semakin meningkat di Malaysia.  📅  10 Oktober 2025 (Jumaat) 🕘  9.00 pagi – 4.00 petang 📍  Pusat Rawatan AMC  Kami sangat menggalakkan ibu bapa untuk bawa anak bagi menerima suntikan vaksin tambahan ini bagi memastikan perlindungan imunisasi lengkap ❤️  Sila buat pendaftaran di pautan link berikut:  Link Pendaftaran Program Vaksin Campak & Rubella Tambahan (MRSIA) 💉 https://forms.gle/Ssh89yMAkKUhPfFQ6   📞 Untuk Pertanyaan Lanjut: 📱 +60 17-328 0918 | +60 11-3554 1910 📍 Lokasi: Bukit Sentosa, Rawang, Selangor 📍 Alamat Penuh: No. 43 & 45, Jalan Orkid 2B, Seksyen BS2, Bukit Sentosa, 48300 Rawang, Selangor  #PusatRawatanAMC #KKM #VaksinMR #MRSIA #KesihatanAnak #ImunisasiTambahan #CegahCampak #Rubella #HuluSelangor #pusatscannomborsatuhuluselangor",https://www.instagram.com/p/DPkTKJfDhNT/,0,0,0,-1,NaN
252,fct.phcb,2025-09-30T14:14:03.000Z,"Vaccination is  a safe  and effective way  to protect children against diseases .Therefore, let's join hands in the upcoming October 2025 massive integrated Vaccination Campaign to  achieve this goal. #Vaccination#MeaslesPrevention#Rubella Copied",https://www.instagram.com/p/DPOrYfSDIRV/,0,0,55,-1,NaN
253,fct.phcb,2025-10-06T18:28:42.000Z,"Sensitization meeting with Religious Leaders @ ECWA Church Area 1 on the 8th to 16th October Integrated Vaccination Campaign in FCT.#Rubella#Measles#Vaccination",https://www.instagram.com/p/DPelSxfDCLX/,0,0,11,-1,NaN
254,pigeonsloversofallkinds,2025-10-05T12:02:41.000Z,"Beautiful Colors 👌🕊️❤️‍🔥 By Alex Kok Buchon Morrillero If you know the name of the color, write it to us in a comment.  . #pigeon #paloma #fblifestyle #almond #qualmond #almondpigeon #qualmondpigeon #stipper #stipperpigeon #paloma #taube #dove #tauben #piccioni #kabootar #güvercin #porumbei #andalusian #rubella #indigo #opal #dominant",https://www.instagram.com/p/DPbUUodD0br/,4,0,2244,-1,NaN
255,immunize.ca,2025-10-08T16:00:16.000Z,"For health care professionals | Pocket Guide for Immunizers: #Measles, #Mumps, and #Rubella Vaccination | https://immunize.ca/sites/default/files/Resource%20and%20Product%20Uploads%20(PDFs)/Products%20and%20Resources/Measles/Pocket%20Guide/mmr_pocketguide_web_e.pdf #MMR #VaccinesWork #VaccinesSaveLives #GetImmunized",https://www.instagram.com/p/DPjd35Vjavu/,0,0,4,-1,NaN
256,healthstatdmc,2025-10-07T07:01:23.000Z,"Ask Health Stat: Do adults need the MMR vaccine too? 💉✨  Yes — even adults might still need protection from Measles, Mumps, and Rubella (MMR). If you were born in 1989 or later, haven’t completed two doses, or aren’t sure about your immunity, it’s best to check your vaccination records or get tested.  ✅ Protects against serious viral infections that can cause fever, rash, and complications ✅ Recommended for students, healthcare workers, and travelers ✅ Not advised during pregnancy — but important after giving birth ✅ One of the safest, most effective vaccines for long-term protection  Keep your vaccination card up to date and protect the people around you — especially newborns, seniors, and those with weak immune systems. ❤️  🌐 https://healthstat.ph  📍 Available at Health Stat Diagnostic and Medical Clinic, Co.  💉 MMR vaccination and consultations now open for adults and children.  👉 Walk in or book online today for your vaccination. 👉 Need directions to our Marikina branch? https://bit.ly/4lwY544  👉 Need directions to our Antipolo branch? https://bit.ly/42kEkFr  #MMRVaccine #Measles #Mumps #Rubella #VaccinationPH #Immunization #AdultVaccine #ChildVaccine #VaccineAwareness #HealthcarePH #HealthClinic #Marikina #Antipolo #DiscoverBetterCare #HealthStat #YourHealthStat #ForTheMindfulPatient",https://www.instagram.com/p/DPf7bl9Dmfz/,0,0,0,-1,NaN
257,mahahealthiec,2025-09-25T06:34:12.000Z,"आरोग्य विभाग, जिल्हा परिषद पालघर गोवर-रुबेला लसीकरण मोहिम २०२५  दिनांक २४/०९/२०२५ रोजी प्रा. आ. केंद्र धुंदलवाडी अंतर्गत शासकीय आश्रमशाळा चिंचले येथे आश्रमशाळेतील ५ ते १५ वर्ष वयोगटातील बालकांना गोवर-रुबेला लसीकरणाची अतिरिक्त मात्रा देण्यात आली.  या मोहिमेत प्रा. आ. केंद्र धुंदलवाडी येथील वैद्यकीय अधिकारी डॉ. सिद्धी मटकर, भरारी पथकातील डॉ. योगेश गायकवाड, डॉ. अमित तुर्काने, डॉ. सिराज शेख; समुदाय आरोग्य अधिकारी – हेमेंद्र, रमीला, भाग्यश्री, विनी, अमोल; HA – विजय जाधव, LHV – काटेला व कविता; तसेच सर्व एएनएम, एमपीडब्लू, बीएफ, आशा कार्यकर्त्या उपस्थित होत्या.  याशिवाय आश्रमशाळेच्या मुख्याध्यापिका, अधीक्षक, अधिक्षिका व शिक्षकवृंद यांनी सक्रिय सहकार्य केले.   एकूण ३५० बालकांचे लसीकरण यशस्वीरित्या पूर्ण झाले.  #Measles #rubella #MRVaccination #VaccinationDrive #Palghar #PublicHealthDepartment #GovernmentOfMaharashtra",https://www.instagram.com/p/DPA-x9cCbsL/,0,0,51,-1,NaN
