index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
33,"dr.lia_pediatrics","2026-02-03T11:53:38.000Z","STORY TIME 😆   'dr.Lia kenapa mau jadi dokter anak?'  Saya cerita dulu kenapa saya bs jd dokter yak 😁  Yg pengen banget sy jd dokter itu Papi. Beliau atur sy msk SMP+SMA Negeri spy gampang msk FK UGM. Di SMA sy suka banget Kimia & sll dpt nilai 100 🤣 Nah lalu ada PBUD/daftar kuliah jalur prestasi. Sy terpilih utk ikut & sy bilang mau daftar Teknik Kimia UGM. Papi nggak setujuu 😆 tapi sy ngeyel 🤣 Akhirnya kita bikin perjanjian. Kalau PBUDnya lolos teknik kimia ya udah, Papi ngalah. Tapi kalau nggak masuk, sy yg harus ngalah. Yaaa akhirnya gak ketrima lah ya itu TekKim😅 doa Papi lebih kenceng kayanya 😜  Lulus SMA, sy daftar FK UGM & FK Maranatha Bandung sbg cadangan. Ujian di Bdg berjalan lebih dulu & bisa dilalui dgn baik. Menjelang ujian masuk UGM, ehhh sy sakit 3 minggu nggak beres2. Demam, diare, muntah, gitu aja berulang. Ke dokter berkali2, nggak sembuh. Dan di hari H ujian itu lagi parah2nya. Inget banget, ujian itu 2 hari. Sy demam, keringat dingin, perut mules, mual, dannnn sepanjang ujian nggak boleh keluar ke kamar mandi!! 🤢 Selesai ujian udah lemes dan pesimis bangett bisa lolos, krn kerjain tes nggak maksimal 🥹  Bbrp hari kemudian, keluar pengumuman dari Bdg kalau sy diterima & hrs daftar ulang kesana. Saya blg lg sakit, boleh nggak diwakilin oleh mami & kakak. Mereka gak bolehin 😅 Tapi kita ttep beli tiket ke Bdg, mau berusaha urus disana. Kuatir kalo sampai UGM nggak keterima, masa sy gak kuliah yhaa 😆 Tapi saat hari H mau brngkat, Papi blg 'Kalian nggak usah berangkat, Lia PASTI diterima di UGM' luar biasa bener iman Papi sy 🫶😍 Kita-nya yg deg2an huhu  Di hari pengumuman UGM, inget banget subuh2 Mami keluar rmh cari koran yg memuat hasil ujian, Papi duduk tenang di rmh, yakin bet anaknya lolos 😆  Sy liatin satu2 nama calon mahasiswa smp pake kaca pembesar, saking kecil itu tulisannya 🤣. Dann ADA LHOO nama saya 🎉🎉 Senengee polll. Puji Tuhan 🫶 nggak jd nganggur 1thn yekann 😭🥹  Well, pengaruh Ayah itu sangat besar dlm hdp sy. Visi beli",https://www.instagram.com/p/DUS6ALRD-9t/,14,0,278,-1,NaN
34,"puskesmas_magelangtengah","2026-05-22T05:35:15.000Z","Selamat Pagi  menyampaikan jadwal pelayanan dan jam buka Puskesmas Magelang Tengah beserta Puskesmas Pembantu Gelangan, Panjang dan Rejowinangun Utara",https://www.instagram.com/p/DYjeJ3RSWLH/,15,0,96,-1,NaN
35,"dr.aisyafik","2025-05-18T01:52:01.000Z","3 snack ini kelihatannya praktis… tapi sebenarnya kurang baik untuk anak 🤚  ❌ Nugget ❌ Kentang beku ❌ Sosis Kenapa? Karena ini termasuk ultra processed food (UPF) — tinggi garam, pengawet, dan rendah nutrisi. Kalau sering dikonsumsi, bisa berdampak ke kesehatan dan kebiasaan makan anak ke depannya. Lebih baik pilih yang real food ya: ✨ ayam asli ✨ kentang segar ✨ makanan rumahan Lebih simple, tapi jauh lebih sehat 💛 Anak terbiasa makan sehat itu dari kecil loh!  #mpasi #parentingsehat #dokteranak #realfood #nutrisianak",https://www.instagram.com/p/DJxuzrGh8tj/,0,0,19,-1,NaN
36,"sitizulaikah07_","2026-05-21T18:53:18.000Z","Masyallah tabarakallah Allahumma Barik ❤️  #10bulan  #vaksinJE",https://www.instagram.com/p/DYnIZnszRc4/,0,0,1,-1,NaN
37,"dokteranakkuofficial","2025-08-17T01:50:24.000Z","🚩 Red Flag Perkembangan Anak adalah tanda-tanda yang harus diwaspadai orang tua, yang dapat menandakan adanya permasalahan pada tumbuh kembang anak.👶🏻  👨🏻‍⚕ Penting bagi orang tua untuk memahami  Red Flag Perkembangan Anak di usia dini. 👶🏻 Semakin cepat dikonsultasikan dan diketahui penyebabnya, semakin baik peluang penanganannya.   🙋🏻‍♀️ Yuk ikutan webinar dengan Topik: ""5 Red Flag Perkembangan Anak Sebelum Usia 3 Tahun""  Narasumber: 👩🏻‍⚕️ dr. Eva Devita, Sp.A, Subsp.TKPS(K) - Dokter Umum Konsultan Tumbuh Kembang & Pediatri Sosial IG @dr_eva_devita_spak  Moderator: 👩🏻‍⚕️ dr. Atika Nurmalitasari, Sp.A - Dokter Umum IG @atika.dokteranak  🗓️ Minggu, 19 Juli 2026 🕖 jam 19.30 - 21.00 WIB  GRATIS! 👉 Mums cukup follow @dokteranakkuofficial dan mendaftar di: bit.ly/Web-5RedFlag  📍Jangan lupa untuk screenshoot Bukti Follow/Share nya.  Benefit: 1. E-materi 2. E-sertifikat 3. Q&A Langsung 4. Rekaman  👉 Segera Daftar. 👉 Share ke teman dan kerabat juga ya....  Salam sehat.  𝐃𝐨𝐤𝐭𝐞𝐫 𝐀𝐧𝐚𝐤𝐤𝐮 𝘚𝘢𝘩𝘢𝘣𝘢𝘵 𝘱𝘢𝘳𝘢 𝘔𝘶𝘮𝘴  #RedFlagPerkembangan #TumbuhKembang #PerkembanganMotorik #PerkembanganKognitif  #SpeechDelay",https://www.instagram.com/p/DNcCr38PmrH/,0,0,37,-1,NaN
38,"rsuherminapodomoro","2026-04-12T07:33:52.000Z","Sudahkah Semua Pemeriksaan Kehamilan Anda Lengkap?  Rutin kontrol ke dokter kandungan adalah langkah penting, tetapi jangan sampai ada pemeriksaan yang terlewat. Setiap trimester memiliki pemeriksaan yang berbeda untuk membantu memantau kesehatan ibu dan tumbuh kembang janin secara optimal.  📋 Checklist Pemeriksaan Kehamilan Trimester 1–3 Dilansir dari Kemenkes dan WHO, terdapat pemeriksaan USG awal kehamilan, pemeriksaan tekanan darah, skrining anemia, pemantauan pertumbuhan janin, hingga persiapan menjelang persalinan. Semua memiliki peran penting untuk mendeteksi risiko dan komplikasi sedini mungkin.  ✨ Mengapa pemeriksaan kehamilan penting? ✅ Memantau tumbuh kembang janin ✅ Menjaga kesehatan ibu selama kehamilan ✅ Mendeteksi risiko dan komplikasi sejak dini ✅ Membantu merencanakan persalinan yang lebih aman dan nyaman  Setiap kehamilan memiliki kebutuhan yang berbeda. Karena itu, konsultasi dan pemeriksaan secara rutin bersama dokter kandungan sangat dianjurkan agar ibu dan Si Kecil mendapatkan pemantauan terbaik.  👩‍⚕️ Bersama: Dr. dr. Martina Hutabarat, Sp.OG Dokter Spesialis Obstetri & Ginekologi  📲 WhatsApp Official Hermina Podomoro: 0851-1123-1550  Simpan postingan ini sebagai checklist pemeriksaan kehamilan Anda dan bagikan kepada calon ibu lainnya. 🤍  #ibuhamil #dokterobgyn #jakartautara #sunter #periksakehamilan #dokterkandungan #herminahospitals #programhamil #usgkehamilan",https://www.instagram.com/p/DXBfy1qFDWa/,3,0,129,-1,NaN
39,"inpopmedia","2026-04-21T09:42:47.000Z","Lamine Yamal merayakan ulang tahunnya jelang semifinal bersama rekan-rekan setim.   Dalam momen tersebut, bintang muda Spanyol itu berharap timnya mampu mengalahkan Prancis dan melaju ke final.  #inpopMedia #LamineYamal #Spanyol #WorldCup2026 #inilahcom",https://www.instagram.com/p/DXY5s_tkTF3/,1,0,11,-1,NaN
40,"puskesmas.lojejer","2026-04-24T06:44:48.000Z","🌸 PULIHKAN SENYUM, BANGKITKAN HARAPAN 🌸  Program Bantuan (operasi) dan Alat Bantu Medis Gratis Tahun 2026 untuk membantu masyarakat yang membutuhkan pelayanan kesehatan tertentu.  📌 Layanan yang tersedia: ✅ Katarak & pterigium ✅ Bibir sumbing & langit-langit ✅ Polidaktili & sindaktili ✅ Kaki talipes equinovarus/valgus ✅ Fimosis & hipospadia ✅ Hernia (anak & dewasa) ✅ Khitan (sirkumsisi) ✅ Meningokel & Hidrosefalus ✅ Kaki & tangan palsu ✅ Bola mata palsu ✅ Kacamata gratis (Siswa SD, SMA, dan Lansia)  📝 Syarat Pendaftaran Cukup membawa fotokopi KTP atau KK.  📅 Pendaftaran ditutup pada 31 Juli 2026.  Segera daftarkan diri atau keluarga Anda melalui tautan/QR Code yang tersedia pada poster, atau hubungi narahubung yang tertera.  Mari manfaatkan kesempatan ini untuk meningkatkan kualitas hidup dan menghadirkan senyum bagi mereka yang membutuhkan.  #puskesmaslojejer #jemberbarujembermaju #dinaskesehatanjember #pemdajember #bansospemkab",https://www.instagram.com/p/DXf5ipoE-z_/,18,0,41,-1,NaN
41,"bpkrisulteng","2026-04-30T10:23:35.000Z","Salam Napande!!!  Keluarga Besar BPK Perwakilan Provinsi Sulawesi Tengah Mengucapkan :  DIRGAHAYU KABUPATEN BANGGAI KE-66  8 Juli 1960 - 8 Juli 2026  ""BERGERAK MAJU, TUMBUH BERSAMA.""  ______________________________________ Website: sulteng.bpk.go.id e-ppid: sulteng-ppid.bpk.go.id X: @bpkrisulteng Tiktok: bpkrisulteng Youtube: BPK Sulteng TV Hotline BPK Sulteng: 0813-4111-1660  #hutbanggai66 #bpkrisulteng #napande #bpkpalu",https://www.instagram.com/p/DXwJdQ1y47z/,0,0,24,-1,NaN
42,"kimiafarmalab_klinik","2026-06-22T10:00:14.000Z","Lagi program hamil atau ingin cek kesiapan tubuh sebelum kehamilan?🤰✨  Ini saatnya ambil promo yang paling menarik!  Kesehatan calon ibu perlu dipantau sejak awal, karena beberapa kondisi seperti anemia, infeksi, gula darah, hingga risiko penyakit menular tertentu bisa saja tidak langsung terasa gejalanya.  Lewat promo GEMPAR – Gebyar Promo Paling Menarik Laboratorium, Kimia Farma Laboratorium & Klinik hadirkan paket pemeriksaan khusus untuk membantu kamu lebih siap dan lebih tenang dalam menjaga kesehatan.  💙 Pregnancy Package Harga spesial Rp 1.432.800,- dari harga normal Rp 1.791.000,-  💙 TORCH Package Harga spesial Rp 2.584.000,- dari harga normal Rp 3.230.000,-  📅 Periode promo: 1 Juli – 30 September 2026  Kamu juga bisa cek lebih nyaman dari rumah dengan Layanan Homecare mulai dari +Rp75.000.  Yuk, lebih tenang dalam mempersiapkan kesehatan. Karena cek dari awal bisa bantu kamu mengambil langkah yang lebih tepat untuk diri sendiri dan calon buah hati 💙  📣Reservasi sekarang dan dapatkan harga istimewa! Penawaran terbatas hingga 30 September 2026 tersedia di Laboratorium Kimia Farma.  📱Untuk pertanyaan lebih lanjut dan Reservasi Online, silahkan hubungi kami di nomor 0813-2121-0201 (WA Chat Only).  🔔Ikuti kami di Instagram, Tiktok, Facebook, dan Twitter @kimiafarmalab_klinik untuk lebih banyak info dan promo seru!  #KimiaFarmaLaboratoriumKlinik #KimiaFarmaLabKlinik #GEMPAR #PregnancyPackage #TORCHPackage",https://www.instagram.com/p/DZ4lEz3pdLJ/,1,0,37,-1,NaN
43,"alergi_imunologi_interna","2026-04-07T02:24:35.000Z","Halo, Sobat Immunity! 👋🏼  Kulit memerah setelah memakai makeup belum tentu berarti alergi. Bisa jadi itu iritasi. Lalu, bagaimana cara membedakannya?  Simak video ini dan kenali perbedaannya agar penanganannya lebih tepat 💙  #HaloSobatImmunity #AlergiImunologi #AlergiMakeup #IritasiKulit #KulitSensitif",https://www.instagram.com/p/DW0EVXykyZ3/,4,0,47,-1,NaN
44,"opalkidi.id","2026-04-13T08:35:04.000Z","Siap Hadapi 2026 dengan Imun Kuat! 💪✨  Sudah cek buku KIA si kecil atau jadwal vaksin tahunan dewasa? Jangan sampai terlewat ya! Di bulan Januari ini, OpalKiDi menyediakan layanan vaksinasi lengkap dengan harga transparan dan kompetitif. Lihat tabel harga lengkap pada postingan ini atau hubungi admin kami untuk konsultasi jenis vaksin yang tepat sesuai usia.  🏠 Layanan Kami: 1. Vaksinasi anak & dewasa 2. Konsultasi tumbuh kembang (Online & offline) 3. Poli laktasi pendamping ibu & bayi 4. Pemeriksaan laboratorium  📩 DM untuk tanya-tanya atau klik link di bio!  #klinikanakjogja #dokteranakjogja #vaksinanakjogja",https://www.instagram.com/p/DXELrK1hjtJ/,0,0,18,-1,NaN
45,"lavanyanavy","2026-04-04T14:01:41.000Z","Recap Reels playdate memarin with @bcnovember2025_  di @wisangkopi lebak bulus. Playdate bareng @childgobeyond seru banget sensory classnya. Terimakasihhhh Anya Happy sekali, sampai bertemu di next event 🤍🩷🥰💫",https://www.instagram.com/p/DWtkzh9hZY1/,91,0,669,-1,NaN
46,"puskesmaspagentan1","2026-03-10T05:24:15.000Z","""Terimakasih teman-teman semua... berkat kerja keras dan kerja cerdas kalian semua.. Tugas kita sekarang menjaga agar paripurna itu tidak sebatas sertifikat saja"" - HIDUL FITRIYATNO, S.Kep., Ns. M.H",https://www.instagram.com/p/DVsSgxNE_Fj/,0,0,12,-1,NaN
47,"telmed.fkub","2026-04-10T05:17:16.000Z","Sering merasa capek padahal aktivitas biasa saja? 🤔  Kalau kamu sering lemas, pusing, atau sulit fokus, jangan buru-buru menyalahkan kurang tidur atau banyaknya aktivitas. Bisa jadi tubuhmu sedang memberikan tanda yang sering diabaikan‼️  Di video ini, kita akan membahas: 🔎 Apa itu anemia? 🔎 Apa saja tanda-tandanya? 🔎 Dan makanan apa yang dapat mencegah anemia?  Yuk, tonton sampai selesai. Siapa tahu informasi ini bukan cuma bermanfaat untukmu, tapi juga untuk keluarga dan teman-temanmu ✨️   🚨Jika kamu sering mengalami keluhan di atas, jangan ragu untuk memeriksakan diri ke fasilitas kesehatan terdekat. Pemeriksaan dini membantu menemukan penyebabnya dan mendapatkan penanganan yang tepat 🎗️  @pujamahya @indri_aremanita @bunda.otcha  #Anemia  #EdukasiKesehatan #telemedicine #HidupSehat  #CegahAnemia",https://www.instagram.com/p/DW8FpyQE6Pl/,2,0,88,-1,NaN
48,"adihusada.uw","2025-09-06T09:31:01.000Z","✨ SOLUSI SEHAT DI HARI MINGGU!  Kini Sahabat AH ga perlu menunggu hari kerja lagi untuk cek kesehatan. Sunday Clinic RS Adi Husada Undaan Wetan hadir untuk memberikan kemudahan akses layanan kesehatan di hari Minggu.  Nikmati berbagai special benefit hingga 31 Juli 2026: 🚗 Free parkir* 💊 Free ongkir pembelian obat* 🩺 Diskon pemeriksaan penunjang* 🤰 Free USG kehamilan* *Syarat dan ketentuan berlaku.  Jadwalkan kunjungan Sahabat AH dan manfaatkan layanan berkualitas dan profesional di Sunday Clinic RS Adi Husada Undaan Wetan. 💙  Salam Sehat Adi Husada!  RS Adi Husada Undaan Wetan Jl. Undaan Wetan No. 40-44 Surabaya Telp : 031-5318000 Ext. 1114 / 2152 WA : https://wa.me/6287700176777  Follow Instagram : @adihusada.uw TikTok : @adihusada.uw Facebook : RS Adi Husada Undaan Wetan Youtube : RS Adi Husada Undaan Wetan Website : adihusadaundaan.com  #sundayclinic #promokesehatan #adihusada #rsadihusadaundaanwetan #surabaya",https://www.instagram.com/p/DOQXHe4AbUi/,1,0,52,-1,NaN
49,"rsuherminasamarinda","2026-04-03T10:25:20.000Z","✨Persalinan nyaman, pemulihan lebih cepat🤱💚  Metode persalinan dengan TAP BLOCK di RS Hermina Samarinda merupakan solusi untuk membantu mengurangi nyeri pasca operasi sehingga ibu bisa lebih nyaman menikmati momen bersama si kecil🥰  💰Hanya dengan tambahan biaya Rp2.000.000 Investasi untuk pengalaman persalinan yang lebih nyaman dan proses pemulihan yang optimal✨  #RSHerminaSamarinda #TAPBlock #PersalinanNyaman #IbuHamil #PersalinanCaesar",https://www.instagram.com/p/DWqoM7lEzlr/,10,0,243,-1,NaN
50,"emiliaamalik","2026-06-15T15:18:00.000Z","Fase Dinosaurus atau Pterodactyl phase” (fase pterodactyl) adalah tahap perkembangan bayi—biasanya usia 6½ hingga 8 bulan—saat mereka mulai berteriak melengking keras, mirip suara reptil terbang prasejarah. Ini adalah pencapaian kognitif normal dimana bayi menemukan suara mereka dan menyadari bahwa teriakan tersebut mendapat respons dari orang dewasa.  Poin-poin penting terkait “pterodactyl phase”: Penyebab: Bayi sedang bereksperimen dengan volume dan nada suara mereka, serta belajar berkomunikasi. Karakteristik: Suara melengking (screeching) yang sering muncul secara spontan, bahkan di malam hari. Penanganan: Meskipun berisik, ini adalah fase sementara dan tanda perkembangan yang sehat. Konteks Prasejarah: Istilah ini diambil dari Pterodactyl, reptil terbang dari era Mesozoikum (bukan dinosaurus) yang hidup 145-65 juta tahun lalu.  Fase ini menandai tonggak penting di mana anak “menemukan suara mereka”. #bayi #bayilucu #bayi5bulan #bayiteriak #pterodactylphase",https://www.instagram.com/p/DZnHjwNPo0O/,2,0,10,-1,NaN
51,"promkeskotabdg","2026-03-31T00:42:56.000Z","Kepala Dinas Kesehatan Kota Bandung Sony Adam membuka kegiatan Penguatan Kampung (KTR), Senin (13/07/2026) di Hotel Visaka Kota Bandung. • #dinkeskotabandung #dinkeshebat #BerAKHLAK #BanggaMelayaniBangsa • @sonyasobana @iradj74 @hmfarhanbdg @humas_bandung @diskominfobdg @dprd.kotabandung",https://www.instagram.com/p/DWh27LMCqyx/,3,0,87,-1,NaN
52,"rsdewisri.karawang","2025-10-31T08:53:49.000Z","Jangan ragu, jangan malu. Masalah kesehatan pria bisa dan harus ditangani secara medis.  💙 Male Clinic RS Dewi Sri Karawang hadir untuk membantu Anda dengan layanan khusus kesehatan pria, ditangani langsung oleh dokter spesialis andrologi.  🩺 dr. Antonius Wahyudi, MKKK., Sp.And 📅 Jadwal praktik: ▪ Senin | 16.00 – 20.00 ▪ Rabu | 17.00 – 21.00 ▪ Jumat | 08.00 – 12.00  📌 Layanan unggulan: ✔ Disfungsi ereksi ✔ Ejakulasi dini ✔ Gangguan hormon pria (andropause) ✔ Konseling seksualitas pasangan ✔ Penyakit menular seksual  Butuh informasi lebih lanjut tentang layanan kesehatan kami?  🔹 Cek jadwal dokter, layanan medis, dan informasi lainnya dengan klik link di bio! 📞 Atau hubungi kami melalui: ✅ Call Center: (0267) 402855 ✅ Customer Care: 0857-7790-7723 (Chat only) ✅ Pendaftaran Pasien: 081 111 6887 (Chat only)",https://www.instagram.com/p/DQd7YAiie_J/,1,0,19,-1,NaN
53,"dinkes_sumedang","2026-04-22T19:46:37.000Z","“⚠️ WASPADA TBC PADA ANAK! ⚠️  Ayah Bunda, TBC bukan cuma penyakit orang dewasa. Kenali gejala TBC Pada Anak:  1️⃣ Batuk lama lebih dari 2 minggu (tidak sembuh dengan obat biasa). 2️⃣ Berat badan turun/tidak naik dalam 2 bulan berturut-turut. 3️⃣ Demam lama (>2 minggu) atau demam berulang. 4️⃣ Anak lesu, kurang aktif, dan nafsu makan drastis menurun.  #DinkesSumedang #SumedangSimpatiSemakinMaju #IndonesiaEmas2045 #SumedangCityOfKnowledge #TBC  @donyahmad.munir  @fajar.aldila  @official_sekdasmd  @dik_572  @ay_andriany  @dinkesjabar  @humassumedang  @halosumedang_  @diskominfosanditiksumedang  @diskominfojabar",https://www.instagram.com/p/DXcjg00knZ5/,1,0,47,-1,NaN
54,"viataslim957","2026-04-10T15:27:59.000Z","#yeyenFashion  SEMUA ORANG",https://www.instagram.com/p/DW9MdUgkvBM/,3,0,7,-1,NaN
55,"ivaniridwan","2026-03-11T14:31:41.000Z","BAB bayi keras dan kehijauan? Yukkk di bahas #babhijau #babbayi #konstipasi",https://www.instagram.com/p/DVv2EJnkVJf/,2,0,10,-1,NaN
56,"dr.erika_kusumawardani_spog","2025-12-25T13:45:21.000Z","Siapa disini yang masih malu-malu untuk bertanya kalau masih trimester 1 itu sebenarnya boleh berhubungan gak sih ?  Nihh kita kasih jawabannyaa yaa  #trimester1 #tm1 #kramperut #infokesehatanwanita #infokesehatan #kebidanan #kandungan #dokterbatam #dokterkandunganbatam #dokterobgynbtam",https://www.instagram.com/p/DSsERmLEfm6/,2,0,15,-1,NaN
57,"ekahospital_bsd","2026-06-08T04:31:01.000Z","Ingat liburan, ingat 𝐒𝐜𝐡𝐨𝐨𝐥𝐢𝐝𝐚𝐲 𝐏𝐚𝐜𝐤𝐚𝐠𝐞 dari Eka Hospital ❤️  Yuk isi liburan sekolah dengan hal yang menyenangkan dan menyehatkan 💪🏻  Melalui 𝐒𝐜𝐡𝐨𝐨𝐥𝐢𝐝𝐚𝐲 𝐏𝐚𝐜𝐤𝐚𝐠𝐞, Eka Hospital menghadirkan berbagai penawaran spesial untuk Kids & Parents, di antaranya:  🩺𝐒𝐤𝐫𝐢𝐧𝐢𝐧𝐠 𝐓𝐮𝐦𝐛𝐮𝐡 𝐊𝐞𝐦𝐛𝐚𝐧𝐠 🩺 𝐒𝐤𝐫𝐢𝐧𝐢𝐧𝐠 𝐒𝐤𝐨𝐥𝐢𝐨𝐬𝐢𝐬 🩺𝐂𝐚𝐫𝐝𝐢𝐨 𝐂𝐡𝐞𝐜𝐤 𝐔𝐩 🩺 𝐕𝐚𝐤𝐬𝐢𝐧 𝐈𝐧𝐟𝐥𝐮𝐞𝐧𝐳𝐚 🩺 𝐒𝐢𝐫𝐤𝐮𝐦𝐬𝐢𝐬𝐢 🩺 𝐏𝐫𝐨𝐦𝐨 𝐑𝐚𝐝𝐢𝐨𝐥𝐨𝐠𝐢  Berlaku hingga 31 Juli 2026, jadi manfaatkan kesempatan ini dan wujudkan liburan yang lebih nyaman dengan keluarga yang sehat.  📲 Info & Pemesanan 🌐 Website & Aplikasi Eka Hospital 📞 Call Center: 1-500-129 💬 WhatsApp Center: 0889-1500-129  #Ekahospitalgroup #ekahospital #promoliburan #promokesehatan #skriningskoliosis",https://www.instagram.com/p/DZT7m9hJkWk/,0,0,36,-1,NaN
58,"kimiafarmalab_klinik","2026-03-09T11:46:26.000Z","Lagi program hamil atau ingin cek kesiapan tubuh sebelum kehamilan?🤰✨  Ini saatnya ambil promo yang paling menarik!  Kesehatan calon ibu perlu dipantau sejak awal, karena beberapa kondisi seperti anemia, infeksi, gula darah, hingga risiko penyakit menular tertentu bisa saja tidak langsung terasa gejalanya.  Lewat promo GEMPAR – Gebyar Promo Paling Menarik Laboratorium, Kimia Farma Laboratorium & Klinik hadirkan paket pemeriksaan khusus untuk membantu kamu lebih siap dan lebih tenang dalam menjaga kesehatan.  💙 Pregnancy Package Harga spesial Rp 1.432.800,- dari harga normal Rp 1.791.000,-  💙 TORCH Package Harga spesial Rp 2.584.000,- dari harga normal Rp 3.230.000,-  📅 Periode promo: 1 Juli – 30 September 2026  Kamu juga bisa cek lebih nyaman dari rumah dengan Layanan Homecare mulai dari +Rp75.000.  Yuk, lebih tenang dalam mempersiapkan kesehatan. Karena cek dari awal bisa bantu kamu mengambil langkah yang lebih tepat untuk diri sendiri dan calon buah hati 💙  📣Reservasi sekarang dan dapatkan harga istimewa! Penawaran terbatas hingga 30 September 2026 tersedia di Laboratorium Kimia Farma.  📱Untuk pertanyaan lebih lanjut dan Reservasi Online, silahkan hubungi kami di nomor 0813-2121-0201 (WA Chat Only).  🔔Ikuti kami di Instagram, Tiktok, Facebook, dan Twitter @kimiafarmalab_klinik untuk lebih banyak info dan promo seru!  #KimiaFarmaLaboratoriumKlinik #KimiaFarmaLabKlinik #GEMPAR #PregnancyPackage #TORCHPackage",https://www.instagram.com/p/DVqZrHlCXbR/,11,0,123,-1,NaN
59,"lampost.co","2026-04-02T03:32:30.000Z","PLN Kembali Hadirkan Promo Tambah Daya “Semangat Baru Makin Berdaya”, Diskon Tambah Daya untuk lebih dari 2,8 Juta Pelanggan di Lampung  Bandar Lampung, 14 Juli 2026 – PT PLN (Persero) kembali menghadirkan program promo tambah daya bertajuk ""Semangat Baru Makin Berdaya"" sebagai bentuk apresiasi kepada pelanggan sekaligus memberikan kemudahan dalam memenuhi kebutuhan listrik. Bertepatan dengan dimulainya tahun ajaran baru, program ini diharapkan dapat membantu masyarakat memenuhi kebutuhan listrik yang meningkat untuk mendukung aktivitas belajar di rumah, bekerja, maupun menjalankan usaha. Melalui program ini, PLN menghadirkan solusi nyata untuk mendukung semangat belajar dan usaha keluarga Indonesia di tahun ajaran baru dengan memberikan promo spesial diskon tambah daya sebesar 50 persen.  Melalui program ini, pelanggan dapat menikmati diskon 50 persen biaya penyambungan tambah daya yang berlaku pada 14–27 Juli 2026. Promo ini ditujukan bagi pelanggan tegangan rendah satu fasa dengan daya awal 450 VA hingga 5.500 VA yang ingin melakukan tambah daya hingga 7.700 VA.  Untuk mendapatkan promo tersebut, pelanggan cukup melakukan transaksi kelistrikan melalui aplikasi PLN Mobile, baik pembelian token maupun pembayaran tagihan listrik selama periode program berlangsung. Setiap transaksi yang memenuhi ketentuan akan memperoleh e-voucher diskon 50 persen biaya penyambungan tambah daya, yang dapat digunakan saat mengajukan permohonan tambah daya melalui PLN Mobile.  General Manager PT PLN UID Lampung, Rizky Mochamad, mengatakan program ""Semangat Baru Makin Berdaya"" merupakan wujud komitmen PLN dalam memberikan kemudahan kepada pelanggan untuk memperoleh listrik yang sesuai dengan kebutuhannya.  ""Momentum tahun ajaran baru menjadi waktu yang tepat bagi masyarakat untuk menyesuaikan kebutuhan daya listrik di rumah. Melalui promo ini, PLN ingin memberikan kemudahan agar pelanggan dapat menambah daya dengan biaya lebih hemat, sehingga aktivitas belajar, bekerja, dan berusaha dap",https://www.instagram.com/p/DWnUGpnE0sd/,7,0,74,-1,NaN
60,"adihusada.uw","2026-03-30T09:54:30.000Z","✨ SOLUSI SEHAT DI HARI MINGGU!  Kini Sahabat AH ga perlu menunggu hari kerja lagi untuk cek kesehatan. Sunday Clinic RS Adi Husada Undaan Wetan hadir untuk memberikan kemudahan akses layanan kesehatan di hari Minggu.  Nikmati berbagai special benefit hingga 31 Juli 2026: 🚗 Free parkir* 💊 Free ongkir pembelian obat* 🩺 Diskon pemeriksaan penunjang* 🤰 Free USG kehamilan* *Syarat dan ketentuan berlaku.  Jadwalkan kunjungan Sahabat AH dan manfaatkan layanan berkualitas dan profesional di Sunday Clinic RS Adi Husada Undaan Wetan. 💙  Salam Sehat Adi Husada!  RS Adi Husada Undaan Wetan Jl. Undaan Wetan No. 40-44 Surabaya Telp : 031-5318000 Ext. 1114 / 2152 WA : https://wa.me/6287700176777  Follow Instagram : @adihusada.uw TikTok : @adihusada.uw Facebook : RS Adi Husada Undaan Wetan Youtube : RS Adi Husada Undaan Wetan Website : adihusadaundaan.com  #sundayclinic #promokesehatan #adihusada #rsadihusadaundaanwetan #surabaya",https://www.instagram.com/p/DWgRWHbDeDo/,3,0,42,-1,NaN
61,"sdno1lukluk","2024-09-06T00:46:06.000Z","MPLS Hari kedua.  Langkah kedua menuju masa depan. 🏫✨ Hari ini belajar banyak tentang tata tertib sekolah, Budaya 5 S dan pengenalan kegiatan pembelajaran  di lingkungan sekolah, Menyadari bahwa sekolah bukan cuma soal akademik, tapi tentang bagaimana kita tumbuh dan berproses bersama. Ready for day 3! #MPLS2026 #GrowingTogether #SiswaBaru #PengalamanBaru #sdno1lukluk",https://www.instagram.com/p/C_jlae-SGnF/,0,0,37,-1,NaN
62,"dokter_tanti","2026-05-01T10:16:15.000Z","Bismillahirrohmanirrohim Tidak mudah bagi kami untuk melepas putri kedua kami, namun kami memilih ikhlas, melangitkan do’a dan menggantungkan harapan agar putri kami dapat menuntut ilmu dan menggapai cita-citanya. Aamiin Fii Amanillah🤲🏻 Mengingatkan 2 tahun yang lalu ketika kami mengantarkan putri pertama disini dengan rasa yang sama, merindu..",https://www.instagram.com/p/DXytUQFRA7a/,1,0,33,-1,NaN
