index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
"1093","unknown","2026-07-04T02:10:00.000Z","Selagi pas imunisasi anaknya sehat dan vit aman aja gak ada efek gimana gimana. Yg penting habis vaksin kompres biar gak bengkak","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1373846268146868/"
"1094","unknown","2026-07-04T14:57:00.000Z","Gak ada efeknya Bun","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1373846268146868/"
"1095","unknown","2026-07-04T10:48:00.000Z","Memang reaksi anak terhadap imunisasi beda-beda Bun, ada juga yg gak demam tapi klo anakku demam Bun langsung kita kasih aja minum Paracetamol aman deh","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1373846268146868/"
"1096","unknown","2026-07-04T02:49:00.000Z","Insya Allah campak GK demam Bun anak ku juga bulan ini mau campak","","0","0","0","-1","https://web.facebook.com/groups/sharingseputarbayi/posts/1373846268146868/"
"1097","July Shanshan","2026-05-08T08:04:00.000Z","Pada bulan Januari, vaksinasi untuk campak sudah disebutkan dalam program lima hari untuk posyandu cadres, jadi mereka tidak pergi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1098","Pujiatun","2026-05-08T03:52:00.000Z","Anakku sudah terluka mental akibat vaksinasi, ibu. Kemarin adalah vaksinasi terakhir, dan kemudian timbangan diukur, dan dia takut akan vaksinasi lagi.","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1099","Nana Ayank","2026-05-08T02:58:00.000Z","Aq juga iya mba,sudah lengkap sampe semalem di WA grup suruh dateng lagi atau tanda tangan pernyataan tidak mau diberi imunisasi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1100","Irma Sarlam","2026-05-08T02:27:00.000Z","Tadi alhamdulilah udah di imunisasi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1101","Siti Rokhana Mugiarjo","2026-05-08T04:24:00.000Z","Ara alhamdulillah ws kabeh tmpa drama DPT 1 tok mien jan masyaAllah bgt","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1102","Murya Ningsih","2026-05-08T02:34:00.000Z","Meng sampang ya bun","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1103","Mas Bungah","2026-05-09T01:00:00.000Z","Amin untuk ini, amin.","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1104","Mawar Merindu","2026-05-08T06:29:00.000Z","Amin","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1105","Anjar Wati","2026-05-08T08:23:00.000Z","Amin untuk ini, amin.","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1106","July Shanshan","2026-05-07T18:04:00.000Z","Pada bulan Januari, vaksinasi untuk campak sudah disebutkan dalam program lima hari untuk posyandu cadres, jadi mereka tidak pergi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1107","Pujiatun","2026-05-07T13:52:00.000Z","Anakku sudah terluka mental akibat vaksinasi, ibu. Kemarin adalah vaksinasi terakhir, dan kemudian timbangan diukur, dan dia takut akan vaksinasi lagi.","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1108","Nana Ayank","2026-05-07T12:58:00.000Z","Aq juga iya mba,sudah lengkap sampe semalem di WA grup suruh dateng lagi atau tanda tangan pernyataan tidak mau diberi imunisasi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1109","Irma Sarlam","2026-05-07T12:27:00.000Z","Tadi alhamdulilah udah di imunisasi","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1110","Siti Rokhana Mugiarjo","2026-05-07T14:24:00.000Z","Ara alhamdulillah ws kabeh tmpa drama DPT 1 tok mien jan masyaAllah bgt","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1111","Murya Ningsih","2026-05-07T12:34:00.000Z","Meng sampang ya bun","","0","0","0","-1","https://web.facebook.com/non.xiu/posts/pfbid02WibA6W5Y3Z85kXuBmbasRka9qKYEdSwS7aq4BEmydaaUbExrAFeBPbheZR6CvXuSl"
"1112","Rinna Salsabila","2026-06-29T12:12:00.000Z","Kalo campak gak demam","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1113","Fitri Aura","2026-06-29T12:21:00.000Z","Nk mas yoga kae Demam bun","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1114","Bunda Fatih","2026-06-29T12:24:00.000Z","Pengalaman anaku demam bun,tergantung kekebalan tubuhnya  anak masing masing","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1115","Liina Fitriyani","2026-06-29T19:35:00.000Z","Kalau campak gak demam Bun tapi kalau kena lanjutan rewel dan demam","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1116","Riski Tabingke","2026-06-29T12:38:00.000Z","Klu campak tdk demam bund,,yg bwt demam cma sntikan DPT","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1117","Gitri Siamsuri","2026-06-29T12:03:00.000Z","Aku lupa bun..padahal udah 5 x ngurus baby imunisasi. Tp asli lupa..aku cuma inget DPT pasti panas","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1118","Tri Indah Mauidhoh","2026-06-29T12:13:00.000Z","Campak ngak demam Bun, yg demam itu dpt seingatku","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1119","Rida Rizkyamanda","2026-06-29T14:58:00.000Z","Ank ku gak bun","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1120","Amah Oktiyana","2026-06-29T13:51:00.000Z","Kalo anak saya gak di imunisasi campak Bun karna takut","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1121","Mely Na Faiz","2026-06-29T23:41:00.000Z","Campak biasa ny GK Demam bund","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1122","Rinna Salsabila","2026-06-28T22:12:00.000Z","Kalo campak gak demam","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1123","Fitri Aura","2026-06-28T22:21:00.000Z","Nk mas yoga kae Demam bun","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1124","Bunda Fatih","2026-06-28T22:24:00.000Z","Pengalaman anaku demam bun,tergantung kekebalan tubuhnya  anak masing masing","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1125","Liina Fitriyani","2026-06-29T05:35:00.000Z","Kalau campak gak demam Bun tapi kalau kena lanjutan rewel dan demam","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1126","Riski Tabingke","2026-06-28T22:38:00.000Z","Klu campak tdk demam bund,,yg bwt demam cma sntikan DPT","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid0XacJKnHaWdeLk7QSeZxeqdtxjEBsNcqsKUyDQciyjkKenGy1WnVmCcoqRSARN5Acl"
"1127","Dina Priyanti","2026-07-12T03:57:00.000Z","Dag dig dug gx bund?kl aq kl anak mau imunisasi pasti deg2an bgt","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1128","Lielie Antautau","2026-07-11T17:42:00.000Z","Sehat2 trs mas rayyan","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1129","Natasya Siregar","2026-07-11T14:11:00.000Z","Sehat sehat nak. Semoga di lancarkan","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1130","Soe Harti","2026-07-11T14:14:00.000Z","Sedih nya Bun KLO abis di imunisasi.. anak yg tadinya sehat jadi rewel.. Sudah 2 kali saya mengalaminya.. alhamdulillah anak sekarang udah gede","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1131","Bunda Fatih","2026-07-11T19:23:00.000Z","Alhamdulillah anaku udah selesai kemaren, walaupun panas cuma 2hari plus rewel,tapi udah lega udah komplit imunisasi ya","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1132","Buga Mawar","2026-07-13T16:12:00.000Z","Sedih nya Bun KLO abis di imunisasi.. anak yg tadinya sehat jadi rewel.. Sudah 2 kali saya mengalaminya.. alhamdulillah anak sekarang udah gede","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1133","Dina Priyanti","2026-07-11T13:57:00.000Z","Dag dig dug gx bund?kl aq kl anak mau imunisasi pasti deg2an bgt","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1134","Lielie Antautau","2026-07-11T03:42:00.000Z","Sehat2 trs mas rayyan","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1135","Natasya Siregar","2026-07-11T00:11:00.000Z","Sehat sehat nak. Semoga di lancarkan","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1136","Soe Harti","2026-07-11T00:14:00.000Z","Sedih nya Bun KLO abis di imunisasi.. anak yg tadinya sehat jadi rewel.. Sudah 2 kali saya mengalaminya.. alhamdulillah anak sekarang udah gede","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1137","Bunda Fatih","2026-07-11T05:23:00.000Z","Alhamdulillah anaku udah selesai kemaren, walaupun panas cuma 2hari plus rewel,tapi udah lega udah komplit imunisasi ya","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1138","Buga Mawar","2026-07-13T02:12:00.000Z","Sedih nya Bun KLO abis di imunisasi.. anak yg tadinya sehat jadi rewel.. Sudah 2 kali saya mengalaminya.. alhamdulillah anak sekarang udah gede","","0","0","0","-1","https://web.facebook.com/ieka.chipychipy/posts/pfbid02wRs3TYrqowzQrVS3gVGcYJZmxWGVxhFmwyGZkfSLJ3s4jAFWRk2jvPqiZPuxz2Dql"
"1139","Kikie Kekey","2026-06-26T01:09:00.000Z","Mari jalin silaturahmi dan trimakasih sudah mampir ke akun ku ya, mau berlangganan silakan klik https://www.facebook.com/kikie.kekey/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1140","Misna Wati","2026-06-27T02:05:00.000Z","Semoga sehat selalu dedek ny","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1141","Bundae Nenk Diva","2026-06-26T10:41:00.000Z","Sehat selalu bunda dan adek","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1142","Maynie","2026-06-26T03:24:00.000Z","Sehat sehat selalu dedek","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1143","Endang Purwage","2026-06-26T02:17:00.000Z","Pagi kak , sehat selalu dedek syg","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1144","Amid'Tarmawan","2026-06-26T02:05:00.000Z","Pagi yang cerah bosku","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1145","Joddy P","2026-06-26T01:09:00.000Z","Mari jalin silaturahmi dan trimakasih sudah mampir ke akun ku ya, mau berlangganan silakan klik https://www.facebook.com/kikie.kekey/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1146","Riae LOph Angel","2026-06-26T01:18:00.000Z","Sehat selalu sayang","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1147","Kikie Kekey","2026-06-25T11:09:00.000Z","Mari jalin silaturahmi dan trimakasih sudah mampir ke akun ku ya, mau berlangganan silakan klik https://www.facebook.com/kikie.kekey/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1148","Misna Wati","2026-06-26T12:05:00.000Z","Semoga sehat selalu dedek ny","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1149","Bundae Nenk Diva","2026-06-25T20:41:00.000Z","Sehat selalu bunda dan adek","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1150","Maynie","2026-06-25T13:24:00.000Z","Sehat sehat selalu dedek","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1151","Endang Purwage","2026-06-25T12:17:00.000Z","Pagi kak , sehat selalu dedek syg","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1152","Amid'Tarmawan","2026-06-25T12:05:00.000Z","Pagi yang cerah bosku","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1153","Joddy P","2026-06-25T11:09:00.000Z","Mari jalin silaturahmi dan trimakasih sudah mampir ke akun ku ya, mau berlangganan silakan klik https://www.facebook.com/kikie.kekey/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/kikie.kekey/posts/pfbid02XA9P7AKu85yhGtN1sukGY4n2AHNZ7h2taEDao4VPg3Xkv38VMieqqm8cQEZSMYwGl"
"1154","Azlan Dika Athaya","2026-06-04T03:55:00.000Z","Mari berdiskusi seputar pertumbuhan si kecil dari masa hamil, menyusui, dan MPASI  https://www.facebook.com/mastar95/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1155","Khoirun Nissa","2026-06-04T04:02:00.000Z","Semangat adek","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1156","Bunda Yusuf","2026-06-04T04:07:00.000Z","Alhamdulillah, sudah terlewati imunisasi nya ya dik, mudah mudahan gak rewel","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1157","Merna Sendariatin","2026-06-04T04:31:00.000Z","Pinternyaa ndak reweel","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1158","Kyla E Famney","2026-06-04T04:33:00.000Z","Bun mau tanya apakah bisa posyandu di mana aja..mksdnya di daerah lain gitu","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1159","Arcelio Octaviano","2026-06-04T04:55:00.000Z","Campak demam gak bun","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1160","Suri Maya Sari Nasution","2026-06-04T04:59:00.000Z","Alhamdulillah","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1161","Mamahnya Gibran","2026-06-04T05:03:00.000Z","Sehat** ya de ya..","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1162","Retno Dwi Wulandari","2026-06-04T05:10:00.000Z","Sehat sehat adek","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1163","Lia Firlliana","2026-06-04T05:39:00.000Z","Anteng y Bun,GK rwel?","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1164","Azlan Dika Athaya","2026-06-03T13:55:00.000Z","Mari berdiskusi seputar pertumbuhan si kecil dari masa hamil, menyusui, dan MPASI  https://www.facebook.com/mastar95/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1165","Khoirun Nissa","2026-06-03T14:02:00.000Z","Semangat adek","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1166","Bunda Yusuf","2026-06-03T14:07:00.000Z","Alhamdulillah, sudah terlewati imunisasi nya ya dik, mudah mudahan gak rewel","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1167","Merna Sendariatin","2026-06-03T14:31:00.000Z","Pinternyaa ndak reweel","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1168","Kyla E Famney","2026-06-03T14:33:00.000Z","Bun mau tanya apakah bisa posyandu di mana aja..mksdnya di daerah lain gitu","","0","0","0","-1","https://web.facebook.com/mastar95/posts/pfbid0enEEAnPkbWZ8mcmxeG8nDmLxKvoNTwbY1DVE7tu4nKPhS6biP1HnJBwtmDiqsYBml"
"1169","Erna Yusrianingsih","2026-06-10T01:44:00.000Z","Alhamdulillah sehat selalu ya dede","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1170","Lufias Rawna Khan Sanie","2026-06-10T00:52:00.000Z","Rewel ga tuh si dde","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1171","Mia S'amiatun","2026-06-10T01:06:00.000Z","Dua Bun","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1172","Ningsih Abdul","2026-06-10T01:32:00.000Z","Alhamdulillah masaalloh sehat sllu dedek","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1173","Jodoh Mu","2026-06-12T02:18:00.000Z","Adekkk pinter nya","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1174","Erna Yusrianingsih","2026-06-09T11:44:00.000Z","Alhamdulillah sehat selalu ya dede","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1175","Lufias Rawna Khan Sanie","2026-06-09T10:52:00.000Z","Rewel ga tuh si dde","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1176","Mia S'amiatun","2026-06-09T11:06:00.000Z","Dua Bun","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1177","Ningsih Abdul","2026-06-09T11:32:00.000Z","Alhamdulillah masaalloh sehat sllu dedek","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1178","Jodoh Mu","2026-06-11T12:18:00.000Z","Adekkk pinter nya","","0","0","0","-1","https://web.facebook.com/ifaaa2103/posts/pfbid02ScqfAXfGprvytLMJ1zE1osgznihkD8NuCUXYGvgPgdhugAKfc3iEGwBNg7dqWP1Fl"
"1179","Nna Azmi","2026-07-11T08:00:00.000Z","Anaku lagi opname karna campak udah 2hari ini","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
